"","X1","X2","X3"
"142",139,"Shaun Livingston","$5,543,725"
"143",139,"Josh McRoberts","$5,543,725"
"144",143,"Mirza Teletovic","$5,500,000"
"145",143,"PJ Tucker","$5,500,000"
"146",145,"Brandan Wright","$5,464,000"
"147",146,"Chase Budinger","$5,258,082"
"148",147,"Tim Duncan","$5,250,000"
"149",148,"Nick Young","$5,219,169"
"150",149,"Zaza Pachulia","$5,200,000"
"151",150,"Victor Oladipo","$5,192,520"
"152",151,"Jabari Parker","$5,152,440"
"153",152,"Dion Waiters","$5,138,430"
"154",153,"D'Angelo Russell","$5,103,120"
"155",154,"Darren Collison","$5,013,559"
"156",155,"Jonas Jerebko","$5,000,000"
"157",155,"JR Smith","$5,000,000"
"158",155,"Marcus Morris","$5,000,000"
"159",155,"Chris Andersen","$5,000,000"
"160",155,"Tony Allen","$5,000,000"
"161",155,"Larry Sanders","$5,000,000"
"162",155,"CJ Watson","$5,000,000"
"163",155,"Chris Kaman","$5,000,000"
"164",163,"Timofey Mozgov","$4,950,000"
"165",164,"Mike Dunleavy","$4,837,500"
"166",165,"Trevor Booker","$4,775,000"
"167",166,"Otto Porter","$4,662,960"
"168",167,"Jonas Valanciunas","$4,660,482"
"169",168,"Joel Embiid","$4,626,960"
"170",169,"Anthony Bennett","$4,597,276"
"171",170,"Jahlil Okafor","$4,582,680"
"172",171,"Raymond Felton","$4,540,000"
"173",172,"Alexis Ajinca","$4,539,607"
"174",173,"Kyle Singler","$4,500,000"
"175",174,"Kris Humphries","$4,440,000"
"176",175,"Derrick Williams","$4,400,000"
"177",176,"CJ Miles","$4,394,225"
"178",177,"Mike Miller","$4,354,127"
"179",178,"Jameer Nelson","$4,345,000"
"180",179,"Mario Chalmers","$4,300,000"
"181",179,"Jason Smith","$4,300,000"
"182",181,"Jose Juan Barea","$4,290,000"
"183",182,"Jared Dudley","$4,250,000"
"184",183,"Damian Lillard","$4,236,286"
"185",184,"Cody Zeller","$4,204,200"
"186",185,"Aaron Gordon","$4,171,680"
"187",186,"Kristaps Porzingis","$4,131,720"
"188",187,"Vince Carter","$4,088,019"
"189",188,"Devin Harris","$4,053,446"
"190",189,"Thabo Sefolosha","$4,000,000"
"191",189,"Ian Mahinmi","$4,000,000"
"192",189,"Jordan Hill","$4,000,000"
"193",189,"Alan Anderson","$4,000,000"
"194",193,"Nemanja Bjelica","$3,950,000"
"195",194,"Harrison Barnes","$3,873,398"
"196",195,"Marreese Speights","$3,815,500"
"197",196,"Alex Len","$3,807,120"
"198",197,"Dante Exum","$3,777,720"
"199",198,"Steve Novak","$3,758,017"
"200",199,"Kyle O'Quinn","$3,750,000"
"201",199,"Nick Collison","$3,750,000"
"202",201,"Mario Hezonja","$3,741,480"
"203",202,"Terrence Ross","$3,553,917"
"204",203,"Lavoy Allen","$3,550,000"
"205",204,"Matt Barnes","$3,542,500"
"206",205,"Will Barton","$3,533,333"
"207",206,"Nerlens Noel","$3,457,800"
"208",207,"Marcus Smart","$3,431,040"
"209",208,"Evan Turner","$3,425,510"
"210",208,"Bojan Bogdanovic","$3,425,510"
"211",210,"Willie Cauley-Stein","$3,398,280"
"212",211,"Quincy Pondexter","$3,382,023"
"213",212,"Paul Pierce","$3,376,000"
"214",213,"Anthony Morrow","$3,344,000"
"215",214,"Mike Scott","$3,333,333"
"216",215,"Drew Gooden","$3,300,000"
"217",216,"Andre Drummond","$3,272,090"
"218",217,"Norris Cole","$3,203,780"
"219",218,"Patrick Mills","$3,200,000"
"220",219,"KJ McDaniels","$3,189,794"
"221",220,"Ben McLemore","$3,156,600"
"222",221,"Randy Foye","$3,135,000"
"223",222,"Julius Randle","$3,132,240"
"224",223,"Austin Rivers","$3,110,796"
"225",224,"Emmanuel Mudiay","$3,102,240"
"226",225,"Meyers Leonard","$3,075,879"
"227",226,"Jeremy Lamb","$3,034,356"
"228",227,"DJ Augustin","$3,000,000"
"229",227,"Anthony Tolliver","$3,000,000"
"230",227,"Brandon Bass","$3,000,000"
"231",227,"Jerryd Bayless","$3,000,000"
"232",231,"Toney Douglas","$2,971,568"
"233",232,"John Henson","$2,943,220"
"234",233,"Luis Scola","$2,900,000"
"235",234,"Moe Harkless","$2,894,058"
"236",235,"Kentavious Caldwell-Pope","$2,891,760"
"237",236,"Kirk Hinrich","$2,870,000"
"238",237,"Nik Stauskas","$2,869,440"
"239",238,"Udonis Haslem","$2,854,940"
"240",238,"Brian Roberts","$2,854,940"
"241",240,"Dante Cunningham","$2,850,000"
"242",241,"Stanley Johnson","$2,841,960"
"243",242,"Omri Casspi","$2,836,186"
"244",243,"Darrell Arthur","$2,814,000"
"245",243,"Kevin Seraphin","$2,814,000"
"246",243,"Sonny Weems","$2,814,000"
"247",243,"Manu Ginobili","$2,814,000"
"248",243,"Bismack Biyombo","$2,814,000"
"249",248,"Tibor Pleiss","$2,700,000"
"250",249,"Furkan Aldemir","$2,683,841"
"251",250,"Trey Burke","$2,658,240"
"252",251,"Noah Vonleh","$2,637,720"
"253",252,"Tyler Zeller","$2,616,975"
"254",253,"Frank Kaminsky","$2,612,520"
"255",254,"CJ McCollum","$2,525,160"
"256",255,"Elfrid Payton","$2,505,720"
"257",256,"Joel Anthony","$2,500,000"
"258",256,"Leandro Barbosa","$2,500,000"
"259",256,"James Johnson","$2,500,000"
"260",259,"Terrence Jones","$2,489,529"
"261",260,"Justise Winslow","$2,481,720"
"262",261,"Shelvin Mack","$2,433,333"
"263",262,"Michael Carter-Williams","$2,399,040"
"264",263,"Andrew Nicholson","$2,380,593"
"265",264,"Doug McDermott","$2,380,440"
"266",265,"Tony Wroten","$2,346,760"
"267",266,"Jordan Farmar","$2,291,455"
"268",267,"Evan Fournier","$2,288,204"
"269",268,"Steven Adams","$2,279,040"
"270",269,"Myles Turner","$2,277,960"
"271",270,"Jared Sullinger","$2,269,260"
"272",271,"Aaron Brooks","$2,250,000"
"273",272,"Trey Lyles","$2,239,800"
"274",273,"Ramon Sessions","$2,170,465"
"275",274,"Kelly Olynyk","$2,165,160"
"276",275,"Zach LaVine","$2,148,360"
"277",276,"Kendall Marshall","$2,144,772"
"278",277,"Jeremy Lin","$2,139,000"
"279",277,"Gary Neal","$2,139,000"
"280",279,"Miles Plumlee","$2,109,293"
"281",280,"Maurice Williams","$2,100,000"
"282",280,"Danny Granger","$2,100,000"
"283",280,"Steve Blake","$2,100,000"
"284",280,"Joe Ingles","$2,100,000"
"285",284,"Beno Udrih","$2,080,465"
"286",285,"Shabazz Muhammad","$2,056,920"
"287",286,"Devin Booker","$2,055,840"
"288",287,"TJ Warren","$2,041,080"
"289",288,"Perry Jones","$2,038,206"
"290",289,"Cameron Payne","$2,021,520"
"291",290,"Festus Ezeli","$2,008,748"
"292",291,"Kent Bazemore","$2,000,000"
"293",291,"DeJuan Blair","$2,000,000"
"294",293,"Giannis Antetokounmpo","$1,953,960"
"295",294,"Adreian Payne","$1,938,840"
"296",295,"Kelly Oubre","$1,920,240"
"297",296,"Jusuf Nurkic","$1,842,000"
"298",296,"Lucas Nogueira","$1,842,000"
"299",298,"Terry Rozier","$1,824,360"
"300",299,"Dennis Schroeder","$1,763,400"
"301",300,"Zoran Dragic","$1,756,500"
"302",301,"James Young","$1,749,840"
"303",302,"Rashad Vaughn","$1,733,040"
"304",303,"Ryan Kelly","$1,724,250"
"305",304,"Joffrey Lauvergne","$1,709,719"
"306",305,"Louis Amundson","$1,700,000"
"307",306,"Tyler Ennis","$1,662,360"
"308",307,"Sam Dekker","$1,646,400"
"309",308,"Lance Thomas","$1,636,842"
"310",309,"Sergey Karasev","$1,599,840"
"311",310,"Gary Harris","$1,587,480"
"312",311,"Jerian Grant","$1,572,360"
"313",312,"Tony Snell","$1,535,880"
"314",313,"Bruno Caboclo","$1,524,000"
"315",314,"Delon Wright","$1,509,360"
"316",315,"Shane Larkin","$1,500,000"
"317",315,"Wayne Ellington","$1,500,000"
"318",317,"James Jones","$1,499,187"
"319",317,"Richard Jefferson","$1,499,187"
"320",317,"Charlie Villanueva","$1,499,187"
"321",317,"Samuel Dalembert","$1,499,187"
"322",317,"Jason Terry","$1,499,187"
"323",317,"Metta World Peace","$1,499,187"
"324",317,"Amare Stoudemire","$1,499,187"
"325",317,"Tayshaun Prince","$1,499,187"
"326",317,"Kendrick Perkins","$1,499,187"
"327",317,"Ronnie Price","$1,499,187"
"328",317,"Caron Butler","$1,499,187"
"329",317,"Rasual Butler","$1,499,187"
"330",317,"Matt Bonner","$1,499,187"
"331",317,"David West","$1,499,187"
"332",331,"Andre Miller","$1,490,369"
"333",332,"Gorgui Dieng","$1,474,440"
"334",333,"Mitch McGary","$1,463,040"
"335",334,"Justin Anderson","$1,449,000"
"336",335,"Marcus Thornton","$1,436,891"
"337",336,"Pablo Prigioni","$1,421,348"
"338",337,"Mason Plumlee","$1,415,520"
"339",338,"Jordan Adams","$1,404,600"
"340",339,"Andrea Bargnani","$1,362,897"
"341",339,"Gerald Green","$1,362,897"
"342",341,"Solomon Hill","$1,358,880"
"343",342,"Aaron Gray","$1,356,146"
"344",342,"Sasha Vujacic","$1,356,146"
"345",344,"Rodney Hood","$1,348,440"
"346",345,"Matthew Dellavedova","$1,347,276"
"347",346,"Bobby Portis","$1,344,120"
"348",347,"Rondae Hollis-Jefferson","$1,335,480"
"349",348,"Alonzo Gee","$1,320,000"
"350",349,"Tim Hardaway Jr","$1,304,520"
"351",350,"Nikola Jokic","$1,300,000"
"352",351,"Shabazz Napier","$1,294,440"
"353",352,"Tyus Jones","$1,282,080"
"354",353,"Sasha Kaun","$1,276,000"
"355",354,"Cartier Martin","$1,270,964"
"356",354,"Brandon Rush","$1,270,964"
"357",354,"Luc Mbah a Moute","$1,270,964"
"358",357,"Reggie Bullock","$1,252,400"
"359",358,"Clint Capela","$1,242,720"
"360",359,"Jarell Martin","$1,230,840"
"361",360,"Andre Roberson","$1,210,800"
"362",361,"PJ Hairston","$1,201,440"
"363",362,"Boban Marjanovic","$1,200,000"
"364",363,"Tyler Hansbrough","$1,185,784"
"365",363,"Jeremy Evans","$1,185,784"
"366",365,"Rudy Gobert","$1,175,880"
"367",366,"Jordan Mickey","$1,170,960"
"368",367,"Archie Goodwin","$1,160,160"
"369",368,"CJ Wilcox","$1,159,680"
"370",369,"Larry Nance Jr","$1,155,600"
"371",370,"Chris Copeland","$1,150,000"
"372",371,"Damjan Rudez","$1,149,500"
"373",372,"RJ Hunter","$1,148,640"
"374",373,"Kyle Anderson","$1,142,880"
"375",374,"Chris McCullough","$1,140,240"
"376",374,"Josh Huestis","$1,140,240"
"377",376,"Kevon Looney","$1,131,960"
"378",377,"JaKarr Sampson","$1,103,547"
"379",378,"Cole Aldrich","$1,100,602"
"380",378,"Wesley Johnson","$1,100,602"
"381",378,"Luke Babbitt","$1,100,602"
"382",378,"Ishmael Smith","$1,100,602"
"383",378,"Garrett Temple","$1,100,602"
"384",383,"Glenn Robinson III","$1,100,000"
"385",384,"Ray McCallum","$1,076,758"
"386",385,"Richaun Holmes","$1,075,000"
"387",386,"Jared Cunningham","$1,039,074"
"388",387,"Jon Leuer","$1,035,000"
"389",388,"Donald Sloan","$1,015,421"
"390",388,"E'Twaun Moore","$1,015,421"
"391",388,"Joey Dorsey","$1,015,421"
"392",388,"James Anderson","$1,015,421"
"393",392,"Phil Pressey","$1,014,142"
"394",393,"Rakeem Christmas","$1,007,026"
"395",393,"Joseph Young","$1,007,026"
"396",395,"Walter Tavares","$1,000,000"
"397",395,"Montrezl Harrell","$1,000,000"
"398",395,"Robert Covington","$1,000,000"
"399",398,"Tim Frazier","$989,216"
"400",399,"Robert Sacre","$981,358"
"401",400,"John Jenkins","$981,349"
"402",401,"Thomas Robinson","$981,348"
"403",401,"Hassan Whiteside","$981,348"
"404",401,"Quincy Acy","$981,348"
"405",401,"Christapher Johnson","$981,348"
"406",405,"Mike Muscala","$947,276"
"407",405,"Troy Daniels","$947,276"
"408",405,"Justin Holiday","$947,276"
"409",405,"Gal Mekel","$947,276"
"410",405,"Ian Clark","$947,276"
"411",405,"Dewayne Dedmon","$947,276"
"412",405,"Isaiah Canaan","$947,276"
"413",405,"Hollis Thompson","$947,276"
"414",405,"Allen Crabbe","$947,276"
"415",405,"Seth Curry","$947,276"
"416",405,"Jeff Withey","$947,276"
"417",416,"James Ennis","$944,477"
"418",417,"Elton Brand","$890,693"
"419",418,"Damien Inglis","$855,000"
"420",419,"Markel Brown","$845,059"
"421",419,"Cameron Bairstow","$845,059"
"422",419,"Dwight Powell","$845,059"
"423",419,"Nick Johnson","$845,059"
"424",419,"Spencer Dinwiddie","$845,059"
"425",419,"James Michael McAdoo","$845,059"
"426",419,"Shayne Whittington","$845,059"
"427",419,"Tarik Black","$845,059"
"428",419,"Jordan Clarkson","$845,059"
"429",419,"Russ Smith","$845,059"
"430",419,"JaMychal Green","$845,059"
"431",419,"Tyler Johnson","$845,059"
"432",419,"Johnny O'Bryant","$845,059"
"433",419,"Jarnell Stokes","$845,059"
"434",419,"Cleanthony Early","$845,059"
"435",419,"Langston Galloway","$845,059"
"436",419,"Devyn Marble","$845,059"
"437",419,"Joe Harris","$845,059"
"438",419,"Jerami Grant","$845,059"
"439",419,"Eric Moreland","$845,059"
"440",439,"Raul Neto","$840,000"
"441",440,"Kostas Papanikolaou","$800,320"
"442",441,"Pierre Jackson","$750,000"
"443",442,"Norman Powell","$650,000"
"444",443,"Jimmer Fredette","$625,167"
"445",444,"Pat Connaughton","$625,093"
"446",445,"Ryan Hollins","$615,906"
"447",446,"Darrun Hilliard","$600,000"
"448",447,"Lamar Patterson","$525,093"
"449",447,"Willie Reed","$525,093"
"450",447,"Aaron Harrison","$525,093"
"451",447,"Cristiano Felicio","$525,093"
"452",447,"Salah Mejri","$525,093"
"453",447,"Maurice Ndour","$525,093"
"454",447,"Branden Dawson","$525,093"
"455",447,"Marcelo Huertas","$525,093"
"456",447,"Anthony Brown","$525,093"
"457",447,"Michael Frazier","$525,093"
"458",447,"Josh Richardson","$525,093"
"459",447,"TJ McConnell","$525,093"
"460",447,"Cliff Alexander","$525,093"
"461",447,"Luis Montero","$525,093"
"462",447,"Duje Dukan","$525,093"
"463",447,"Jonathon Simmons","$525,093"
"464",447,"Treveon Graham","$525,093"
"465",464,"Cory Jefferson","$362,878"
"466",465,"Elijah Millsap","$352,936"
"467",466,"Nazr Mohammed","$352,749"
"468",467,"Jarell Eddie","$349,032"
"469",468,"Christian Wood","$339,762"
"470",469,"Sean Kilpatrick","$320,594"
"471",470,"Michael Beasley","$306,526"
"472",471,"Jorge Gutierrez","$300,899"
"473",472,"Jeff Ayres","$251,890"
"474",473,"Lorenzo Brown","$222,888"
"475",474,"Andrew Goudelock","$200,600"
"476",475,"Scottie Wilbekin","$200,000"
"477",476,"Erick Green","$199,418"
"478",477,"Greg Smith","$197,111"
"479",478,"Jordan McRae","$172,971"
"480",479,"Henry Sims","$161,633"
"481",480,"Xavier Munford","$123,548"
"482",481,"Jordan Hamilton","$119,461"
"483",482,"Alan Williams","$114,284"
"484",483,"Orlando Johnson","$111,444"
"485",484,"Jonathan Holmes","$100,000"
"486",485,"Justin Harper","$99,418"
"487",485,"Bryce Cotton","$99,418"
"488",487,"Alex Stepheson","$92,662"
"489",488,"Chuck Hayes","$70,549"
"490",489,"Axel Toupane","$61,775"
"491",489,"Bryce Dejean-Jones","$61,775"
"492",489,"Keith Appling","$61,775"
"493",492,"Coty Clarke","$61,774"
"494",492,"Briante Weber","$61,774"
"495",494,"Elliot Williams","$57,726"
"496",495,"Quincy Miller","$50,000"
"497",496,"Thanasis Antetokounmpo","$30,887"
"498",496,"JJ O'Brien","$30,887"
"499",498,"Nate Robinson","$26,456"
"500",499,"Dorell Wright","$17,637"
"501",500,"John Holland","$9,266"
