"","X1","X2","X3"
"58",57,"Marcus Camby","$7,300,000"
"59",58,"Chris Dudley","$7,200,000"
"60",59,"Dale Davis","$7,010,000"
"61",60,"John Stockton","$7,000,000"
"62",61,"Jamal Mashburn","$6,975,000"
"63",62,"Greg Ostertag","$6,933,328"
"64",63,"Ron Mercer","$6,750,000"
"65",64,"Tyrone Hill","$6,600,000"
"66",65,"Charles Oakley","$6,545,000"
"67",66,"Donyell Marshall","$6,510,000"
"68",67,"Alan Henderson","$6,500,312"
"69",68,"Maurice Taylor","$6,500,000"
"70",69,"Derek Anderson","$6,495,000"
"71",70,"PJ Brown","$6,404,800"
"72",71,"Jermaine O'Neal","$6,325,000"
"73",71,"Luc Longley","$6,325,000"
"74",73,"Austin Croshere","$6,310,000"
"75",74,"Wesley Person","$6,300,000"
"76",75,"Erick Dampier","$6,235,000"
"77",76,"Kelvin Cato","$6,048,000"
"78",77,"Jim McIlvaine","$6,000,000"
"79",77,"Derrick McKey","$6,000,000"
"80",77,"Bo Outlaw","$6,000,000"
"81",80,"Jerry Stackhouse","$5,843,750"
"82",81,"Steve Nash","$5,750,000"
"83",82,"Isaac Austin","$5,695,715"
"84",83,"Lorenzen Wright","$5,500,000"
"85",83,"Shandon Anderson","$5,500,000"
"86",85,"Nick Anderson","$5,401,906"
"87",86,"Chris Mills","$5,400,000"
"88",86,"Mookie Blaylock","$5,400,000"
"89",88,"Alvin Williams","$5,350,000"
"90",89,"Robert Horry","$5,300,000"
"91",90,"Loy Vaught","$5,222,025"
"92",91,"Bobby Phills","$5,220,000"
"93",92,"Bob Sura","$5,213,333"
"94",93,"Doug Christie","$5,200,000"
"95",93,"Chris Childs","$5,200,000"
"96",95,"Eddie Robinson","$5,170,000"
"97",96,"Bryon Russell","$5,142,857"
"98",97,"Charlie Ward","$5,110,000"
"99",98,"Tariq Abdul-Wahad","$5,062,500"
"100",99,"Hakeem Olajuwon","$5,061,539"
"101",100,"Walt Williams","$5,000,000"
"102",100,"Predrag Stojakovic","$5,000,000"
"103",100,"Jerome Williams","$5,000,000"
"104",103,"Jason Caffey","$4,812,500"
"105",104,"Howard Eisley","$4,781,250"
"106",105,"Vitaly Potapenko","$4,762,500"
"107",106,"Rod Strickland","$4,750,000"
"108",107,"Ben Wallace","$4,700,000"
"109",108,"Brent Barry","$4,680,000"
"110",109,"Michael Olowokandi","$4,662,472"
"111",110,"Scott Williams","$4,650,000"
"112",111,"Danny Fortson","$4,649,534"
"113",112,"Clarence Weatherspoon","$4,638,000"
"114",113,"Calvin Booth","$4,539,000"
"115",114,"Todd MacCulloch","$4,538,000"
"116",114,"Avery Johnson","$4,538,000"
"117",114,"Anthony Mason","$4,538,000"
"118",114,"Joe Smith","$4,538,000"
"119",114,"Ruben Patterson","$4,538,000"
"120",119,"Nazr Mohammed","$4,500,000"
"121",119,"Shawn Bradley","$4,500,000"
"122",119,"Brevin Knight","$4,500,000"
"123",119,"Christian Laettner","$4,500,000"
"124",123,"Eric Williams","$4,448,000"
"125",124,"Cuttino Mobley","$4,413,375"
"126",124,"Kurt Thomas","$4,413,375"
"127",124,"Rashard Lewis","$4,413,375"
"128",124,"Jahidi White","$4,413,375"
"129",128,"Brad Miller","$4,400,000"
"130",128,"Adonal Foyle","$4,400,000"
"131",130,"Sam Cassell","$4,350,000"
"132",131,"Scot Pollard","$4,344,187"
"133",132,"Voshon Lenard","$4,252,435"
"134",133,"Mike Bibby","$4,174,893"
"135",134,"Darrell Armstrong","$4,005,000"
"136",135,"Corliss Williamson","$4,000,000"
"137",135,"Aaron McKie","$4,000,000"
"138",137,"Elton Brand","$3,882,360"
"139",138,"Derek Strong","$3,861,000"
"140",139,"Mark Jackson","$3,860,000"
"141",140,"Rex Chapman","$3,850,000"
"142",141,"Michael Stewart","$3,840,000"
"143",142,"Kenyon Martin","$3,801,960"
"144",143,"Rick Fox","$3,791,250"
"145",144,"Raef LaFrentz","$3,755,142"
"146",145,"Lamond Murray","$3,750,000"
"147",145,"Eric Snow","$3,750,000"
"148",147,"Kwame Brown","$3,697,440"
"149",148,"Brent Price","$3,680,000"
"150",149,"Ervin Johnson","$3,670,929"
"151",150,"Tony Battie","$3,600,000"
"152",150,"Moochie Norris","$3,600,000"
"153",150,"Travis Knight","$3,600,000"
"154",150,"Jud Buechler","$3,600,000"
"155",154,"Zeljko Rebraca","$3,500,000"
"156",155,"Steve Francis","$3,473,520"
"157",156,"Lindsey Hunter","$3,425,760"
"158",157,"Stromile Swift","$3,401,640"
"159",158,"Tracy Murray","$3,400,000"
"160",159,"Antawn Jamison","$3,388,176"
"161",160,"Travis Best","$3,375,000"
"162",161,"Tim Hardaway","$3,360,390"
"163",162,"Tyson Chandler","$3,308,160"
"164",163,"Chucky Atkins","$3,300,000"
"165",164,"Tyrone Nesby","$3,260,000"
"166",165,"Marc Jackson","$3,250,000"
"167",165,"Anthony Carter","$3,250,000"
"168",167,"David Wesley","$3,240,000"
"169",167,"Dean Garrett","$3,240,000"
"170",169,"Jon Barry","$3,175,000"
"171",170,"Walter McCarty","$3,125,000"
"172",171,"Baron Davis","$3,119,400"
"173",172,"Vince Carter","$3,073,032"
"174",173,"Darius Miles","$3,054,840"
"175",174,"Evan Eschmeyer","$3,038,000"
"176",175,"Lawrence Funderburke","$3,025,000"
"177",176,"Jaren Jackson","$3,020,834"
"178",177,"Greg Anthony","$3,000,000"
"179",177,"Cedric Henderson","$3,000,000"
"180",177,"Kevin Willis","$3,000,000"
"181",177,"Eric Piatkowski","$3,000,000"
"182",177,"Derek Fisher","$3,000,000"
"183",177,"LaPhonso Ellis","$3,000,000"
"184",177,"Antonio Daniels","$3,000,000"
"185",184,"Anthony Peeler","$2,978,500"
"186",185,"Pau Gasol","$2,970,840"
"187",186,"Andrew DeClercq","$2,900,000"
"188",187,"Lamar Odom","$2,812,320"
"189",188,"Robert Traylor","$2,793,505"
"190",189,"Marcus Fizer","$2,754,120"
"191",190,"Chris Whitney","$2,700,000"
"192",191,"Eddy Curry","$2,678,400"
"193",192,"Johnny Newman","$2,675,000"
"194",193,"John Wallace","$2,630,000"
"195",194,"Jason Williams","$2,554,072"
"196",195,"Jonathan Bender","$2,546,760"
"197",196,"Matt Maloney","$2,543,750"
"198",197,"Mikki Moore","$2,531,250"
"199",198,"Chris Gatling","$2,504,227"
"200",199,"Chris Crawford","$2,500,000"
"201",200,"Mike Miller","$2,494,080"
"202",201,"Eric Montross","$2,480,000"
"203",202,"Randy Brown","$2,475,000"
"204",202,"Aaron Williams","$2,475,000"
"205",202,"Chauncey Billups","$2,475,000"
"206",202,"Othella Harrington","$2,475,000"
"207",202,"Tony Delk","$2,475,000"
"208",202,"Bobby Jackson","$2,475,000"
"209",202,"John Starks","$2,475,000"
"210",209,"Jason Richardson","$2,425,440"
"211",210,"Horace Grant","$2,419,580"
"212",211,"Hubert Davis","$2,418,750"
"213",212,"Steve Kerr","$2,406,250"
"214",213,"Jamie Feick","$2,400,000"
"215",213,"Lucious Harris","$2,400,000"
"216",213,"George Lynch","$2,400,000"
"217",213,"Stacey Augmon","$2,400,000"
"218",213,"Calbert Cheaney","$2,400,000"
"219",213,"George McCloud","$2,400,000"
"220",213,"Michael Curry","$2,400,000"
"221",213,"Sean Rooks","$2,400,000"
"222",213,"Grant Long","$2,400,000"
"223",213,"Rodney Rogers","$2,400,000"
"224",213,"Terry Porter","$2,400,000"
"225",213,"Michael Smith","$2,400,000"
"226",225,"Larry Hughes","$2,343,635"
"227",226,"Wally Szczerbiak","$2,313,240"
"228",227,"Malik Rose","$2,285,000"
"229",228,"Vinny Del Negro","$2,275,000"
"230",229,"DerMarr Johnson","$2,265,240"
"231",230,"Shane Battier","$2,203,080"
"232",231,"Bimbo Coles","$2,200,000"
"233",232,"John Amaechi","$2,175,000"
"234",233,"Dirk Nowitzki","$2,157,595"
"235",234,"Patrick Ewing","$2,118,420"
"236",235,"Richard Hamilton","$2,111,640"
"237",236,"Dell Curry","$2,100,000"
"238",237,"Chris Mihm","$2,067,960"
"239",238,"Paul Pierce","$2,051,271"
"240",239,"Bonzi Wells","$2,028,239"
"241",240,"Eddie Griffin","$2,011,080"
"242",241,"Michael Doleac","$2,000,856"
"243",242,"Bryant Stith","$2,000,000"
"244",243,"Cory Alexander","$1,995,741"
"245",244,"Keon Clark","$1,971,163"
"246",245,"Michael Dickerson","$1,940,702"
"247",246,"Andre Miller","$1,934,520"
"248",247,"Matt Harpring","$1,908,401"
"249",248,"Jamal Crawford","$1,894,560"
"250",249,"Lorenzo Williams","$1,880,000"
"251",250,"DeSagana Diop","$1,842,480"
"252",251,"Tom Hammonds","$1,800,000"
"253",252,"Shawn Marion","$1,778,160"
"254",253,"Greg Foster","$1,764,247"
"255",254,"Darvin Ham","$1,760,000"
"256",255,"Shammond Williams","$1,750,000"
"257",256,"Joel Przybilla","$1,741,440"
"258",257,"Radoslav Nesterovic","$1,725,788"
"259",258,"Tyronn Lue","$1,700,000"
"260",259,"Rodney White","$1,693,560"
"261",260,"Jason Terry","$1,689,360"
"262",261,"Keyon Dooling","$1,654,320"
"263",262,"Tony Massenburg","$1,650,000"
"264",263,"Corie Blount","$1,609,235"
"265",264,"Joe Johnson","$1,608,840"
"266",265,"Trajan Langdon","$1,604,880"
"267",266,"Fred Hoiberg","$1,600,000"
"268",266,"Dana Barros","$1,600,000"
"269",268,"Jerome Moiso","$1,571,640"
"270",269,"Pat Garrity","$1,569,691"
"271",270,"Kendall Gill","$1,538,000"
"272",271,"Kedrick Brown","$1,528,440"
"273",272,"Aleksandar Radojevic","$1,524,600"
"274",273,"Muggsy Bogues","$1,520,860"
"275",274,"Roshown McLeod","$1,509,001"
"276",275,"Danny Manning","$1,500,000"
"277",275,"Popeye Jones","$1,500,000"
"278",277,"Ricky Davis","$1,496,400"
"279",278,"Etan Thomas","$1,493,040"
"280",279,"Brian Skinner","$1,483,461"
"281",280,"Vladimir Radmanovic","$1,452,000"
"282",281,"Corey Maggette","$1,448,400"
"283",282,"Al Harrington","$1,436,982"
"284",283,"Courtney Alexander","$1,418,400"
"285",284,"Samaki Walker","$1,400,000"
"286",285,"Richard Jefferson","$1,379,400"
"287",286,"William Avery","$1,375,920"
"288",287,"Mateen Cleaves","$1,347,480"
"289",288,"Will Perdue","$1,320,000"
"290",289,"Troy Murphy","$1,310,400"
"291",290,"Bryce Drew","$1,300,000"
"292",290,"Matt Bullard","$1,300,000"
"293",290,"Eldridge Recasner","$1,300,000"
"294",293,"Jason Collier","$1,280,040"
"295",294,"Steven Hunter","$1,244,880"
"296",295,"Metta World Peace","$1,241,760"
"297",296,"Hidayet Turkoglu","$1,216,080"
"298",297,"Greg Buckner","$1,200,000"
"299",298,"Kirk Haston","$1,182,600"
"300",299,"Cal Bowdler","$1,179,720"
"301",300,"Desmond Mason","$1,155,240"
"302",301,"Michael Bradley","$1,123,560"
"303",302,"James Posey","$1,120,680"
"304",303,"Quentin Richardson","$1,097,520"
"305",304,"Quincy Lewis","$1,070,280"
"306",305,"Jason Collins","$1,067,400"
"307",306,"Jamaal Magloire","$1,048,080"
"308",307,"Dion Glover","$1,027,440"
"309",308,"Zach Randolph","$1,019,280"
"310",309,"Michael Ruffin","$1,009,147"
"311",310,"Speedy Claxton","$1,006,200"
"312",311,"Sam Mitchell","$1,000,000"
"313",311,"Felton Spencer","$1,000,000"
"314",311,"Don Reid","$1,000,000"
"315",311,"Dan Majerle","$1,000,000"
"316",311,"Danny Ferry","$1,000,000"
"317",311,"Mark Bryant","$1,000,000"
"318",311,"John Crotty","$1,000,000"
"319",311,"Michael Jordan","$1,000,000"
"320",319,"Jeff Foster","$986,400"
"321",320,"Brendan Haywood","$978,600"
"322",321,"Morris Peterson","$966,000"
"323",322,"Don MacLean","$965,850"
"324",323,"Brian Shaw","$963,415"
"325",324,"Kenny Thomas","$946,920"
"326",325,"Tim James","$943,252"
"327",326,"Joseph Forte","$939,360"
"328",327,"Donnell Harvey","$927,360"
"329",328,"Jeryl Sasser","$901,800"
"330",329,"DeShawn Stevenson","$890,280"
"331",330,"Brandon Armstrong","$865,800"
"332",331,"Dalibor Bagaric","$854,640"
"333",332,"Devean George","$834,250"
"334",333,"Andrei Kirilenko","$831,120"
"335",334,"Iakovos Tsakalidis","$820,400"
"336",335,"Vonteego Cummings","$810,000"
"337",336,"Gerald Wallace","$797,880"
"338",337,"Mamadou N'diaye","$793,200"
"339",338,"Jim Jackson","$789,170"
"340",339,"Jumaine Jones","$786,600"
"341",340,"Scott Padgett","$781,680"
"342",341,"Darrick Martin","$778,350"
"343",341,"Carlos Rogers","$778,350"
"344",341,"Monty Williams","$778,350"
"345",344,"Samuel Dalembert","$771,480"
"346",345,"Mark Madsen","$759,960"
"347",346,"Jamaal Tinsley","$749,160"
"348",346,"Primoz Brezec","$749,160"
"349",348,"Tony Parker","$744,480"
"350",349,"Emanual Davis","$715,850"
"351",349,"Mark Strickland","$715,850"
"352",349,"Gary Trent","$715,850"
"353",349,"Larry Robinson","$715,850"
"354",349,"Antonio Harvey","$715,850"
"355",349,"Mitchell Butler","$715,850"
"356",349,"Bruce Bowen","$715,850"
"357",349,"Cherokee Parks","$715,850"
"358",357,"Milt Palacio","$690,000"
"359",358,"Victor Alexander","$653,350"
"360",359,"Earl Boykins","$650,000"
"361",360,"Reggie Slater","$646,011"
"362",361,"Erick Barkley","$638,000"
"363",362,"Erick Strickland","$637,415"
"364",363,"Ryan Bowen","$630,850"
"365",363,"Laron Profit","$630,850"
"366",365,"Rafer Alston","$625,000"
"367",366,"Harold Jamison","$600,000"
"368",367,"Jacque Vaughn","$590,850"
"369",367,"Kevin Ollie","$590,850"
"370",367,"Shawnelle Scott","$590,850"
"371",367,"Jeff McInnis","$590,850"
"372",367,"Mark Pope","$590,850"
"373",367,"Troy Hudson","$590,850"
"374",367,"Rick Brunson","$590,850"
"375",367,"Stephen Jackson","$590,850"
"376",375,"Adrian Griffin","$565,850"
"377",375,"Damon Jones","$565,850"
"378",375,"Bruno Sundov","$565,850"
"379",375,"Jelani McCoy","$565,850"
"380",375,"Sean Marks","$565,850"
"381",375,"Vladimir Stepania","$565,850"
"382",375,"Felipe Lopez","$565,850"
"383",382,"Ruben Wolkowyski","$545,385"
"384",383,"Mark Blount","$540,850"
"385",383,"Derrick Dial","$540,850"
"386",383,"Obinna Ekezie","$540,850"
"387",383,"Raja Bell","$540,850"
"388",383,"Charles Smith","$540,850"
"389",388,"Leon Smith","$517,360"
"390",389,"Rodney Buford","$481,488"
"391",390,"Predrag Drobnjak","$478,558"
"392",391,"Vernon Maxwell","$473,000"
"393",392,"Hanno Mottola","$465,850"
"394",392,"Steve Goodrich","$465,850"
"395",392,"Lee Nailon","$465,850"
"396",392,"Chris Porter","$465,850"
"397",392,"AJ Guyton","$465,850"
"398",392,"Soumaila Samake","$465,850"
"399",392,"Eduardo Najera","$465,850"
"400",392,"Khalid El-Amin","$465,850"
"401",392,"Wang Zhizhi","$465,850"
"402",392,"Zendon Hamilton","$465,850"
"403",392,"Brian Cardinal","$465,850"
"404",392,"Dan Langhi","$465,850"
"405",392,"Stanislav Medvedenko","$465,850"
"406",392,"Eddie House","$465,850"
"407",392,"Jason Hart","$465,850"
"408",392,"Michael Redd","$465,850"
"409",392,"Lavor Postell","$465,850"
"410",392,"Art Long","$465,850"
"411",392,"Jerome James","$465,850"
"412",392,"Olumide Oyedeji","$465,850"
"413",392,"Daniel Santiago","$465,850"
"414",392,"Jake Voskuhl","$465,850"
"415",392,"Jabari Smith","$465,850"
"416",392,"Amal McCaskill","$465,850"
"417",416,"Terence Morris","$420,000"
"418",417,"Brian Scalabrine","$332,817"
"419",417,"Trenton Hassell","$332,817"
"420",417,"Jeff Trepagnier","$332,817"
"421",417,"Kenny Satterfield","$332,817"
"422",417,"Ratko Varda","$332,817"
"423",417,"Dean Oliver","$332,817"
"424",417,"Gilbert Arenas","$332,817"
"425",417,"Oscar Torres","$332,817"
"426",417,"Tierre Brown","$332,817"
"427",417,"Jamison Brewer","$332,817"
"428",417,"Norm Richardson","$332,817"
"429",417,"Antonis Fotsis","$332,817"
"430",417,"Willie Solomon","$332,817"
"431",417,"Ernest Brown","$332,817"
"432",417,"Malik Allen","$332,817"
"433",417,"Loren Woods","$332,817"
"434",417,"Maurice Evans","$332,817"
"435",417,"Earl Watson","$332,817"
"436",417,"Alvin Jones","$332,817"
"437",417,"Damone Brown","$332,817"
"438",417,"Alton Ford","$332,817"
"439",417,"Ruben Boumtje-Boumtje","$332,817"
"440",417,"Carlos Arroyo","$332,817"
"441",417,"Jarron Collins","$332,817"
"442",417,"Bobby Simmons","$332,817"
"443",442,"Omar Cook","$292,230"
"444",443,"Chris Andersen","$288,171"
"445",444,"Sam Mack","$174,598"
"446",445,"Isaiah Rider","$112,797"
"447",446,"Charlie Bell","$89,292"
"448",447,"Tang Hamilton","$60,881"
"449",448,"Joe Crispin","$48,705"
"450",449,"Mike Penberthy","$28,405"
"451",450,"Dickey Simpkins","$26,190"
