"","X1","X2","X3"
"195",194,"Daequan Cook","$3,341,558"
"196",195,"Matt Bonner","$3,315,000"
"197",196,"Thabo Sefolosha","$3,300,000"
"198",197,"Ekpe Udoh","$3,294,960"
"199",198,"Nick Collison","$3,272,997"
"200",199,"Johan Petro","$3,250,000"
"201",199,"Will Bynum","$3,250,000"
"202",201,"Raja Bell","$3,240,000"
"203",202,"DJ Augustin","$3,236,470"
"204",203,"Tony Allen","$3,150,000"
"205",204,"Stephen Curry","$3,117,120"
"206",205,"Brook Lopez","$3,076,983"
"207",206,"Jan Vesely","$3,065,040"
"208",207,"Corey Brewer","$3,059,000"
"209",208,"Jerryd Bayless","$3,042,280"
"210",209,"Greg Monroe","$3,007,920"
"211",210,"Jason Thompson","$3,001,284"
"212",211,"Chris Wilcox","$3,000,000"
"213",211,"Shawne Williams","$3,000,000"
"214",211,"Jeff Foster","$3,000,000"
"215",211,"Josh McRoberts","$3,000,000"
"216",211,"Shane Battier","$3,000,000"
"217",216,"Brandon Rush","$2,956,658"
"218",217,"Anthony Randolph","$2,911,231"
"219",218,"Robin Lopez","$2,862,602"
"220",219,"Jordan Hill","$2,855,760"
"221",220,"Bismack Biyombo","$2,798,040"
"222",221,"Al-Farouq Aminu","$2,755,560"
"223",222,"Eduardo Najera","$2,750,000"
"224",223,"Marreese Speights","$2,721,255"
"225",224,"Dahntay Jones","$2,700,000"
"226",225,"Antonio McDyess","$2,640,000"
"227",226,"DeMar DeRozan","$2,625,000"
"228",227,"Roy Hibbert","$2,588,590"
"229",228,"Brandon Knight","$2,563,320"
"230",229,"Ersan Ilyasova","$2,541,000"
"231",230,"Gordon Hayward","$2,532,960"
"232",231,"DeShawn Stevenson","$2,500,000"
"233",231,"Reggie Williams","$2,500,000"
"234",231,"Kenyon Martin","$2,500,000"
"235",231,"Jason Smith","$2,500,000"
"236",231,"Aaron Gray","$2,500,000"
"237",236,"Brandon Jennings","$2,493,720"
"238",237,"Ryan Hollins","$2,483,333"
"239",238,"JaVale McGee","$2,462,400"
"240",239,"Quentin Richardson","$2,446,600"
"241",240,"Paul George","$2,406,240"
"242",241,"Louis Amundson","$2,403,000"
"243",242,"JR Smith","$2,382,353"
"244",243,"Terrence Williams","$2,369,040"
"245",244,"Kemba Walker","$2,356,320"
"246",245,"JJ Hickson","$2,354,537"
"247",246,"Cole Aldrich","$2,286,000"
"248",247,"Gerald Henderson","$2,250,600"
"249",248,"Anthony Parker","$2,250,000"
"250",249,"Keyon Dooling","$2,246,400"
"251",249,"Ben Wallace","$2,246,400"
"252",251,"Ryan Anderson","$2,244,601"
"253",252,"Jimmer Fredette","$2,238,360"
"254",253,"Courtney Lee","$2,225,093"
"255",254,"Kosta Koufos","$2,203,792"
"256",255,"Rudy Fernandez","$2,180,443"
"257",256,"Xavier Henry","$2,171,640"
"258",257,"Nicolas Batum","$2,155,365"
"259",258,"Josh Howard","$2,150,000"
"260",259,"Tyler Hansbrough","$2,138,040"
"261",260,"Klay Thompson","$2,126,520"
"262",261,"Goran Dragic","$2,108,000"
"263",262,"George Hill","$2,086,360"
"264",263,"Ed Davis","$2,063,040"
"265",264,"Anthony Tolliver","$2,050,000"
"266",265,"Darrell Arthur","$2,027,119"
"267",266,"Alec Burks","$2,020,200"
"268",267,"Donte Greene","$2,015,896"
"269",268,"DJ White","$2,001,167"
"270",269,"Dante Cunningham","$2,000,000"
"271",269,"Earl Watson","$2,000,000"
"272",271,"Patrick Patterson","$1,959,960"
"273",272,"Austin Daye","$1,929,600"
"274",273,"Markieff Morris","$1,919,160"
"275",274,"Matt Barnes","$1,906,200"
"276",275,"Larry Sanders","$1,861,920"
"277",276,"Omer Asik","$1,857,500"
"278",277,"James Johnson","$1,833,120"
"279",278,"Marcus Morris","$1,823,280"
"280",279,"Luke Babbitt","$1,768,800"
"281",280,"Jrue Holiday","$1,741,440"
"282",281,"Kawhi Leonard","$1,731,960"
"283",282,"Kevin Seraphin","$1,680,360"
"284",283,"Renaldo Balkman","$1,675,000"
"285",284,"Ty Lawson","$1,654,440"
"286",285,"Nikola Vucevic","$1,645,400"
"287",286,"Eric Bledsoe","$1,596,360"
"288",287,"Jeff Teague","$1,579,920"
"289",288,"Gustavo Ayon","$1,567,500"
"290",289,"Iman Shumpert","$1,563,120"
"291",290,"Avery Bradley","$1,524,480"
"292",291,"Eric Maynor","$1,516,680"
"293",292,"Jeff Ayres","$1,500,000"
"294",292,"James Jones","$1,500,000"
"295",292,"Sebastian Telfair","$1,500,000"
"296",292,"Greg Oden","$1,500,000"
"297",292,"Gary Forbes","$1,500,000"
"298",297,"Chris Singleton","$1,485,000"
"299",298,"James Anderson","$1,463,520"
"300",299,"Darren Collison","$1,455,960"
"301",300,"Tobias Harris","$1,418,160"
"302",301,"Craig Brackins","$1,404,960"
"303",302,"Jerry Stackhouse","$1,352,181"
"304",302,"Jason Collins","$1,352,181"
"305",302,"Tracy McGrady","$1,352,181"
"306",302,"Vladimir Radmanovic","$1,352,181"
"307",302,"Brian Scalabrine","$1,352,181"
"308",302,"Brian Cardinal","$1,352,181"
"309",302,"Troy Murphy","$1,352,181"
"310",302,"Juwan Howard","$1,352,181"
"311",302,"Eddie House","$1,352,181"
"312",302,"Mike Bibby","$1,352,181"
"313",302,"Tony Battie","$1,352,181"
"314",302,"Kurt Thomas","$1,352,181"
"315",302,"Jamaal Magloire","$1,352,181"
"316",302,"Anthony Carter","$1,352,181"
"317",316,"Elliot Williams","$1,348,800"
"318",317,"Omri Casspi","$1,341,960"
"319",318,"Michael Redd","$1,308,506"
"320",319,"Nolan Smith","$1,306,920"
"321",320,"Hamed Haddadi","$1,300,000"
"322",321,"Trevor Booker","$1,294,920"
"323",322,"BJ Mullens","$1,288,200"
"324",322,"Serge Ibaka","$1,288,200"
"325",324,"Kenneth Faried","$1,254,720"
"326",325,"Damion James","$1,243,080"
"327",326,"Rodrigue Beaubois","$1,236,720"
"328",327,"Reggie Evans","$1,229,255"
"329",327,"Eddy Curry","$1,229,255"
"330",327,"Jared Jeffries","$1,229,255"
"331",327,"Rasual Butler","$1,229,255"
"332",327,"Jamaal Tinsley","$1,229,255"
"333",332,"Jannero Pargo","$1,223,166"
"334",332,"Willie Green","$1,223,166"
"335",332,"Marquis Daniels","$1,223,166"
"336",332,"Aleksandar Pavlovic","$1,223,166"
"337",332,"Brian Cook","$1,223,166"
"338",332,"Jason Kapono","$1,223,166"
"339",332,"Maurice Evans","$1,223,166"
"340",339,"Royal Ivey","$1,200,000"
"341",340,"Taj Gibson","$1,195,680"
"342",341,"Dominique Jones","$1,193,280"
"343",342,"Earl Clark","$1,160,000"
"344",343,"Reggie Jackson","$1,156,320"
"345",344,"Wayne Ellington","$1,154,040"
"346",345,"Quincy Pondexter","$1,153,800"
"347",346,"Delonte West","$1,146,337"
"348",346,"Damien Wilkins","$1,146,337"
"349",346,"TJ Ford","$1,146,337"
"350",346,"Roger Mason","$1,146,337"
"351",350,"Toney Douglas","$1,145,640"
"352",351,"Joel Przybilla","$1,145,027"
"353",352,"Jordan Crawford","$1,120,440"
"354",353,"Greivis Vasquez","$1,113,600"
"355",354,"MarShon Brooks","$1,110,120"
"356",355,"Daniel Orton","$1,105,560"
"357",356,"Christian Eyenga","$1,097,520"
"358",356,"Lazar Hayward","$1,097,520"
"359",358,"Jordan Hamilton","$1,073,286"
"360",359,"Ronnie Price","$1,069,509"
"361",360,"JaJuan Johnson","$1,042,320"
"362",361,"Norris Cole","$1,035,960"
"363",362,"Cory Joseph","$1,028,400"
"364",363,"Jimmy Butler","$1,020,960"
"365",364,"Jeremy Pargo","$1,000,000"
"366",364,"Jon Brockman","$1,000,000"
"367",366,"Shelden Williams","$992,680"
"368",366,"Steve Novak","$992,680"
"369",366,"Von Wafer","$992,680"
"370",366,"Craig Smith","$992,680"
"371",370,"DeJuan Blair","$986,000"
"372",371,"Sam Young","$947,800"
"373",372,"John Lucas","$915,852"
"374",372,"Ian Mahinmi","$915,852"
"375",372,"Brandan Wright","$915,852"
"376",372,"Dominic McGuire","$915,852"
"377",376,"Sean Williams","$885,120"
"378",376,"Henry Walker","$885,120"
"379",378,"Sundiata Gaines","$854,389"
"380",378,"Derrick Brown","$854,389"
"381",378,"Alonzo Gee","$854,389"
"382",378,"Chase Budinger","$854,389"
"383",378,"AJ Price","$854,389"
"384",378,"Jodie Meeks","$854,389"
"385",378,"Danny Green","$854,389"
"386",385,"Erick Dampier","$850,522"
"387",386,"Chandler Parsons","$850,000"
"388",387,"Keith Bogans","$848,266"
"389",388,"DeMarre Carroll","$833,713"
"390",389,"Solomon Alabi","$830,000"
"391",390,"Yi Jianlian","$827,197"
"392",391,"Lance Stephenson","$810,000"
"393",392,"Andy Rautins","$788,872"
"394",393,"Tyler Honeycutt","$775,000"
"395",394,"Greg Stiemsma","$762,195"
"396",394,"Semih Erden","$762,195"
"397",394,"Samardo Samuels","$762,195"
"398",394,"Luke Harangody","$762,195"
"399",394,"Devin Ebanks","$762,195"
"400",394,"Dexter Pittman","$762,195"
"401",394,"Landry Fields","$762,195"
"402",394,"Jeremy Lin","$762,195"
"403",394,"Chris Johnson","$762,195"
"404",394,"Armon Johnson","$762,195"
"405",394,"Hassan Whiteside","$762,195"
"406",394,"Gary Neal","$762,195"
"407",394,"Jeremy Evans","$762,195"
"408",407,"Jeremy Tyler","$650,000"
"409",408,"Ishmael Smith","$639,254"
"410",409,"Bobby Simmons","$594,836"
"411",410,"Josh Selby","$550,000"
"412",411,"Gerald Green","$516,999"
"413",412,"Malcolm Lee","$500,000"
"414",413,"Ryan Reid","$475,000"
"415",414,"Ivan Johnson","$473,604"
"416",414,"E'Twaun Moore","$473,604"
"417",414,"Jordan Williams","$473,604"
"418",414,"Cory Higgins","$473,604"
"419",414,"Julyan Stone","$473,604"
"420",414,"Vernon Macklin","$473,604"
"421",414,"Charles Jenkins","$473,604"
"422",414,"Chris Wright","$473,604"
"423",414,"Travis Leslie","$473,604"
"424",414,"Trey Thompkins","$473,604"
"425",414,"Darius Morris","$473,604"
"426",414,"Andrew Goudelock","$473,604"
"427",414,"Terrel Harris","$473,604"
"428",414,"Jon Leuer","$473,604"
"429",414,"Josh Harrellson","$473,604"
"430",414,"Jerome Jordan","$473,604"
"431",414,"Justin Harper","$473,604"
"432",414,"DeAndre Liggins","$473,604"
"433",414,"Lavoy Allen","$473,604"
"434",414,"Isaiah Thomas","$473,604"
"435",414,"Shelvin Mack","$473,604"
"436",435,"Solomon Jones","$440,353"
"437",436,"Larry Hughes","$414,443"
"438",437,"Walker Russell","$374,289"
"439",438,"Lance Thomas","$328,444"
"440",439,"Josh Davis","$314,041"
"441",440,"Francisco Elson","$305,792"
"442",441,"DaJuan Summers","$303,137"
"443",442,"Greg Smith","$301,733"
"444",443,"Mike James","$277,566"
"445",444,"Jeff Adrien","$270,427"
"446",444,"Derrick Caracter","$270,427"
"447",444,"Hamady N'Diaye","$270,427"
"448",447,"Mickell Gladness","$248,263"
"449",448,"Darington Hobson","$245,884"
"450",449,"Jeff Foote","$225,341"
"451",450,"Donald Sloan","$198,629"
"452",451,"Earl Barron","$185,588"
"453",452,"Mychel Thompson","$168,035"
"454",452,"Carldell Johnson","$168,035"
"455",454,"Manny Harris","$122,942"
"456",455,"Malcolm Thomas","$103,104"
"457",456,"Dennis Horner","$91,642"
"458",457,"Larry Owens","$86,052"
"459",458,"Brian Skinner","$65,446"
"460",459,"Ike Diogu","$64,028"
"461",460,"Andre Emmett","$61,433"
"462",460,"Ben Uzoh","$61,433"
"463",462,"Garret Siler","$51,097"
"464",463,"Courtney Fortson","$42,009"
