"","X1","X2","X3"
"77",75,"Kwame Brown","$7,500,000"
"78",75,"Predrag Stojakovic","$7,500,000"
"79",78,"Manu Ginobili","$7,428,937"
"80",79,"Eddy Curry","$7,390,000"
"81",80,"Troy Murphy","$7,365,079"
"82",81,"Desmond Mason","$7,333,333"
"83",82,"Adonal Foyle","$7,312,500"
"84",83,"Calvin Booth","$7,255,098"
"85",84,"Darius Miles","$7,250,000"
"86",85,"Cuttino Mobley","$7,200,000"
"87",86,"Jonathan Bender","$7,175,000"
"88",87,"Corey Maggette","$7,000,000"
"89",88,"Al Harrington","$6,957,500"
"90",89,"Quentin Richardson","$6,940,000"
"91",90,"Antoine Walker","$6,880,000"
"92",91,"Sam Cassell","$6,875,000"
"93",92,"Metta World Peace","$6,842,105"
"94",93,"Mike Miller","$6,750,000"
"95",94,"Radoslav Nesterovic","$6,720,000"
"96",95,"Jason Terry","$6,666,667"
"97",96,"Jerome Williams","$6,620,063"
"98",97,"Kurt Thomas","$6,620,062"
"99",98,"Kenny Thomas","$6,500,000"
"100",99,"Jamal Crawford","$6,480,000"
"101",100,"Lamond Murray","$6,388,500"
"102",101,"Clarence Weatherspoon","$6,353,200"
"103",101,"Joe Smith","$6,353,200"
"104",101,"Todd MacCulloch","$6,353,200"
"105",101,"Ruben Patterson","$6,353,200"
"106",105,"Alvin Williams","$6,300,000"
"107",106,"Scot Pollard","$6,274,937"
"108",107,"Danny Fortson","$6,207,670"
"109",108,"Malik Rose","$6,008,750"
"110",109,"Reggie Miller","$6,000,000"
"111",109,"Corliss Williamson","$6,000,000"
"112",111,"Howard Eisley","$5,926,984"
"113",112,"Ricky Davis","$5,909,800"
"114",112,"Chauncey Billups","$5,909,800"
"115",114,"Juwan Howard","$5,900,400"
"116",114,"James Posey","$5,900,400"
"117",114,"Michael Olowokandi","$5,900,400"
"118",117,"Stephen Jackson","$5,610,000"
"119",118,"Yao Ming","$5,594,906"
"120",119,"Mark Blount","$5,515,875"
"121",120,"Jason Collins","$5,500,000"
"122",120,"Nazr Mohammed","$5,500,000"
"123",122,"Eric Snow","$5,484,375"
"124",123,"Eddie Robinson","$5,444,444"
"125",124,"Jamaal Tinsley","$5,400,000"
"126",125,"Marquis Daniels","$5,393,300"
"127",125,"Antonio McDyess","$5,393,300"
"128",125,"Derek Fisher","$5,393,300"
"129",125,"Brian Cardinal","$5,393,300"
"130",125,"Hidayet Turkoglu","$5,393,300"
"131",125,"Etan Thomas","$5,393,300"
"132",131,"Troy Hudson","$5,253,000"
"133",132,"Tony Battie","$5,200,000"
"134",133,"Alonzo Mourning","$5,138,500"
"135",134,"David Wesley","$5,070,000"
"136",135,"Matt Harpring","$5,020,000"
"137",136,"Devean George","$5,000,600"
"138",137,"Gerald Wallace","$5,000,000"
"139",137,"Earl Watson","$5,000,000"
"140",137,"Stromile Swift","$5,000,000"
"141",137,"Jeff Foster","$5,000,000"
"142",137,"Udonis Haslem","$5,000,000"
"143",137,"Marko Jaric","$5,000,000"
"144",137,"Jerome James","$5,000,000"
"145",137,"Shareef Abdur-Rahim","$5,000,000"
"146",137,"Antonio Daniels","$5,000,000"
"147",146,"Brian Skinner","$4,950,000"
"148",147,"Shane Battier","$4,903,000"
"149",148,"Donyell Marshall","$4,799,108"
"150",149,"Dan Gadzuric","$4,750,000"
"151",150,"Brent Barry","$4,691,390"
"152",151,"LeBron James","$4,621,800"
"153",152,"Brevin Knight","$4,600,000"
"154",153,"Marc Jackson","$4,550,000"
"155",153,"Morris Peterson","$4,550,000"
"156",155,"Mike Dunleavy","$4,506,261"
"157",156,"Shawn Bradley","$4,500,000"
"158",156,"Chucky Atkins","$4,500,000"
"159",158,"Dwight Howard","$4,493,160"
"160",159,"Greg Ostertag","$4,400,000"
"161",160,"Trenton Hassell","$4,350,000"
"162",161,"Andrew Bogut","$4,340,520"
"163",162,"Raja Bell","$4,250,000"
"164",163,"Moochie Norris","$4,200,000"
"165",164,"Eduardo Najera","$4,190,476"
"166",165,"Darko Milicic","$4,135,200"
"167",166,"Drew Gooden","$4,065,811"
"168",167,"Emeka Okafor","$4,020,120"
"169",168,"Zaza Pachulia","$4,000,000"
"170",168,"Carlos Arroyo","$4,000,000"
"171",168,"Sarunas Jasikevicius","$4,000,000"
"172",168,"Gordan Giricek","$4,000,000"
"173",168,"Brendan Haywood","$4,000,000"
"174",173,"Eric Williams","$3,938,000"
"175",174,"Marvin Williams","$3,883,560"
"176",175,"Rafer Alston","$3,850,000"
"177",176,"Chris Mihm","$3,792,817"
"178",177,"Damon Stoudamire","$3,750,000"
"179",178,"Carmelo Anthony","$3,713,640"
"180",179,"Evan Eschmeyer","$3,711,400"
"181",180,"Tariq Abdul-Wahad","$3,656,250"
"182",181,"Kyle Korver","$3,630,363"
"183",182,"Ben Gordon","$3,610,200"
"184",183,"Speedy Claxton","$3,600,000"
"185",184,"Greg Buckner","$3,595,926"
"186",185,"Damon Jones","$3,590,000"
"187",186,"Voshon Lenard","$3,520,000"
"188",186,"Bob Sura","$3,520,000"
"189",188,"Tyronn Lue","$3,500,000"
"190",188,"Othella Harrington","$3,500,000"
"191",188,"Dale Davis","$3,500,000"
"192",188,"Chris Andersen","$3,500,000"
"193",192,"Deron Williams","$3,487,400"
"194",193,"Mike James","$3,410,000"
"195",194,"Jeff McInnis","$3,400,000"
"196",195,"Tony Delk","$3,375,000"
"197",195,"Bobby Jackson","$3,375,000"
"198",195,"Bruce Bowen","$3,375,000"
"199",195,"Aaron Williams","$3,375,000"
"200",199,"Chris Bosh","$3,348,000"
"201",200,"Vitaly Potapenko","$3,320,000"
"202",201,"Shaun Livingston","$3,254,880"
"203",202,"Pat Garrity","$3,231,250"
"204",203,"George Lynch","$3,200,000"
"205",204,"Vladimir Radmanovic","$3,166,155"
"206",205,"Chris Paul","$3,144,240"
"207",206,"Keyon Dooling","$3,100,000"
"208",207,"Nenê","$3,039,889"
"209",208,"Dwyane Wade","$3,031,920"
"210",209,"Kareem Rush","$3,000,000"
"211",209,"Eric Piatkowski","$3,000,000"
"212",209,"Zeljko Rebraca","$3,000,000"
"213",209,"Stanislav Medvedenko","$3,000,000"
"214",209,"Robert Horry","$3,000,000"
"215",214,"Ira Newble","$2,950,200"
"216",214,"Kevin Ollie","$2,950,200"
"217",216,"Devin Harris","$2,947,440"
"218",217,"Iakovos Tsakalidis","$2,900,000"
"219",218,"Raymond Felton","$2,847,360"
"220",219,"Chris Wilcox","$2,812,239"
"221",220,"Chris Duhon","$2,800,000"
"222",220,"Steven Hunter","$2,800,000"
"223",222,"Andres Nocioni","$2,775,000"
"224",223,"Chris Kaman","$2,753,760"
"225",224,"Primoz Brezec","$2,750,000"
"226",224,"Earl Boykins","$2,750,000"
"227",224,"DeShawn Stevenson","$2,750,000"
"228",227,"Josh Childress","$2,677,200"
"229",228,"Michael Doleac","$2,640,000"
"230",228,"Jim Jackson","$2,640,000"
"231",230,"Amare Stoudemire","$2,589,023"
"232",231,"Brian Scalabrine","$2,586,207"
"233",232,"Martell Webster","$2,586,120"
"234",233,"Kirk Hinrich","$2,513,880"
"235",234,"Clifford Robinson","$2,500,000"
"236",234,"Eddie Griffin","$2,500,000"
"237",234,"Arvydas Macijauskas","$2,500,000"
"238",234,"Bostjan Nachbar","$2,500,000"
"239",234,"Damien Wilkins","$2,500,000"
"240",234,"Juan Dixon","$2,500,000"
"241",234,"Devin Brown","$2,500,000"
"242",241,"Caron Butler","$2,461,617"
"243",242,"Luol Deng","$2,443,920"
"244",243,"Jared Jeffries","$2,433,824"
"245",244,"Anthony Johnson","$2,420,000"
"246",245,"Melvin Ely","$2,401,027"
"247",246,"James Jones","$2,400,000"
"248",247,"Charlie Villanueva","$2,360,880"
"249",248,"Fred Jones","$2,328,843"
"250",249,"Fabricio Oberto","$2,325,000"
"251",250,"TJ Ford","$2,303,040"
"252",251,"Dan Dickau","$2,250,000"
"253",252,"Rafael Araujo","$2,238,960"
"254",253,"Darius Songaila","$2,200,000"
"255",254,"Jose Calderon","$2,190,000"
"256",255,"Jiri Welsch","$2,177,114"
"257",256,"Channing Frye","$2,162,880"
"258",257,"Mike Sweetney","$2,116,920"
"259",258,"Andre Iguodala","$2,058,000"
"260",259,"Jarvis Hayes","$2,011,080"
"261",260,"Derrick Coleman","$2,000,000"
"262",260,"Dikembe Mutombo","$2,000,000"
"263",260,"Vlade Divac","$2,000,000"
"264",260,"Toni Kukoc","$2,000,000"
"265",260,"Mark Madsen","$2,000,000"
"266",260,"Matt Bonner","$2,000,000"
"267",266,"Ike Diogu","$1,988,160"
"268",267,"Curtis Borchardt","$1,969,993"
"269",268,"Luke Jackson","$1,955,160"
"270",269,"Jake Voskuhl","$1,937,500"
"271",270,"Mickael Pietrus","$1,910,520"
"272",271,"Andrew Bynum","$1,888,680"
"273",272,"Jumaine Jones","$1,875,000"
"274",273,"Charlie Ward","$1,870,000"
"275",274,"Andris Biedrins","$1,857,360"
"276",275,"DeSagana Diop","$1,850,000"
"277",276,"Nick Collison","$1,815,000"
"278",277,"Jon Barry","$1,800,000"
"279",278,"Robert Swift","$1,764,480"
"280",279,"Tayshaun Prince","$1,763,115"
"281",280,"Ron Mercer","$1,760,000"
"282",280,"Lindsey Hunter","$1,760,000"
"283",280,"Calbert Cheaney","$1,760,000"
"284",280,"Wesley Person","$1,760,000"
"285",280,"Maurice Williams","$1,760,000"
"286",280,"Fred Hoiberg","$1,760,000"
"287",280,"Ibo Kutluay","$1,760,000"
"288",287,"Raul Lopez","$1,744,313"
"289",288,"Marcus Banks","$1,724,280"
"290",289,"Yaroslav Korolev","$1,704,480"
"291",290,"Jarron Collins","$1,700,000"
"292",291,"Sebastian Telfair","$1,676,280"
"293",292,"Scott Padgett","$1,670,000"
"294",292,"Malik Allen","$1,670,000"
"295",292,"Michael Ruffin","$1,670,000"
"296",295,"John Salmons","$1,669,001"
"297",296,"Jason Collier","$1,650,000"
"298",297,"Luke Ridnour","$1,638,000"
"299",298,"Sean May","$1,619,280"
"300",299,"Kris Humphries","$1,592,400"
"301",300,"Joel Przybilla","$1,560,000"
"302",301,"Reece Gaines","$1,556,160"
"303",302,"Jason Hart","$1,540,000"
"304",303,"Rashad McCants","$1,538,400"
"305",304,"Al Jefferson","$1,512,840"
"306",305,"Maurice Evans","$1,500,000"
"307",306,"Troy Bell","$1,478,280"
"308",307,"Antoine Wright","$1,461,360"
"309",308,"Kirk Snyder","$1,437,240"
"310",309,"Zarko Cabarkapa","$1,404,360"
"311",310,"Milt Palacio","$1,400,000"
"312",311,"Joey Graham","$1,388,400"
"313",312,"Josh Smith","$1,365,360"
"314",313,"Jermaine Jackson","$1,355,067"
"315",314,"David West","$1,334,160"
"316",315,"Danny Granger","$1,318,920"
"317",316,"Rasual Butler","$1,300,000"
"318",317,"JR Smith","$1,297,080"
"319",318,"Aleksandar Pavlovic","$1,274,160"
"320",319,"Gerald Green","$1,253,040"
"321",320,"Luke Walton","$1,250,000"
"322",320,"Keith McLeod","$1,250,000"
"323",322,"Dorell Wright","$1,238,640"
"324",323,"Dahntay Jones","$1,223,160"
"325",324,"Hakim Warrick","$1,196,520"
"326",325,"Jameer Nelson","$1,189,200"
"327",326,"Boris Diaw","$1,174,200"
"328",327,"Julius Hodge","$1,148,760"
"329",328,"Pavel Podkolzin","$1,141,560"
"330",329,"Alan Henderson","$1,138,500"
"331",329,"Darrell Armstrong","$1,138,500"
"332",329,"Bryon Russell","$1,138,500"
"333",329,"Gary Payton","$1,138,500"
"334",329,"Ervin Johnson","$1,138,500"
"335",329,"Bo Outlaw","$1,138,500"
"336",329,"Stacey Augmon","$1,138,500"
"337",329,"Nick Van Exel","$1,138,500"
"338",337,"Zoran Planinic","$1,127,280"
"339",338,"Nate Robinson","$1,102,680"
"340",339,"Matt Carroll","$1,100,000"
"341",339,"Jason Kapono","$1,100,000"
"342",339,"Reggie Evans","$1,100,000"
"343",342,"Viktor Khryapa","$1,095,960"
"344",343,"Jacque Vaughn","$1,094,550"
"345",344,"Travis Outlaw","$1,082,160"
"346",345,"Jarrett Jack","$1,058,640"
"347",346,"Brian Cook","$1,038,960"
"348",347,"Walter McCarty","$1,035,000"
"349",348,"Rick Brunson","$1,029,873"
"350",349,"Mikki Moore","$1,020,000"
"351",350,"Sergey Monya","$1,016,400"
"352",350,"Francisco Garcia","$1,016,400"
"353",352,"Delonte West","$1,010,040"
"354",352,"Nenad Krstic","$1,010,040"
"355",354,"John Edwards","$1,000,000"
"356",354,"Steve Blake","$1,000,000"
"357",356,"Luther Head","$975,600"
"358",357,"Tony Allen","$969,696"
"359",357,"Carlos Delfino","$969,696"
"360",359,"Ndudi Ebi","$964,320"
"361",360,"Darrick Martin","$946,646"
"362",361,"Kevin Martin","$937,440"
"363",362,"Johan Petro","$936,600"
"364",363,"Kendrick Perkins","$936,480"
"365",364,"Leandro Barbosa","$930,600"
"366",365,"Josh Howard","$923,880"
"367",366,"Sasha Vujacic","$910,440"
"368",367,"Jason Maxiell","$905,640"
"369",368,"Beno Udrih","$904,800"
"370",369,"Ryan Bowen","$900,498"
"371",369,"Anthony Carter","$900,498"
"372",371,"Maciej Lampe","$900,000"
"373",372,"David Harrison","$898,200"
"374",373,"Jannero Pargo","$895,248"
"375",373,"Ronald Murray","$895,248"
"376",375,"Didier Ilunga-Mbenga","$880,000"
"377",376,"Linas Kleiza","$879,360"
"378",377,"Keith Bogans","$869,373"
"379",378,"Wayne Simien","$867,720"
"380",379,"Anderson Varejao","$866,800"
"381",380,"David Lee","$861,360"
"382",381,"DerMarr Johnson","$835,810"
"383",381,"Terence Morris","$835,810"
"384",381,"Lee Nailon","$835,810"
"385",381,"Eddie House","$835,810"
"386",381,"Sean Marks","$835,810"
"387",386,"Eddie Gill","$819,551"
"388",387,"Michael Bradley","$819,550"
"389",388,"Loren Woods","$780,000"
"390",389,"Charles Smith","$771,123"
"391",390,"Adrian Griffin","$768,718"
"392",391,"Pat Burke","$750,000"
"393",392,"Mike Wilks","$745,248"
"394",392,"Lonny Baxter","$745,248"
"395",392,"Laron Profit","$745,248"
"396",392,"Smush Parker","$745,248"
"397",392,"Nikoloz Tskitishvili","$745,248"
"398",397,"Linton Johnson","$719,373"
"399",397,"Francisco Elson","$719,373"
"400",397,"Richie Frahm","$719,373"
"401",397,"Ronald Dupree","$719,373"
"402",397,"Jamal Sampson","$719,373"
"403",402,"Quinton Ross","$700,000"
"404",403,"Matt Barnes","$683,862"
"405",404,"Jackson Vroman","$682,051"
"406",404,"Trevor Ariza","$682,051"
"407",404,"Romain Sato","$682,051"
"408",407,"Lionel Chalmers","$682,050"
"409",407,"Mario Kasun","$682,050"
"410",409,"Salim Stoudamire","$675,000"
"411",410,"Peter John Ramos","$660,000"
"412",411,"Donta Smith","$641,748"
"413",411,"Royal Ivey","$641,748"
"414",411,"Justin Reed","$641,748"
"415",411,"Bernard Robinson","$641,748"
"416",411,"Antonio Burks","$641,748"
"417",411,"Andre Emmett","$641,748"
"418",411,"Charlie Bell","$641,748"
"419",411,"Ha Seung-Jin","$641,748"
"420",411,"Pape Sow","$641,748"
"421",411,"Awvee Storey","$641,748"
"422",421,"James Singleton","$625,000"
"423",422,"Qyntel Woods","$599,834"
"424",423,"Daniel Ewing","$450,000"
"425",423,"Louis Williams","$450,000"
"426",425,"Monta Ellis","$448,762"
"427",426,"Ryan Gomes","$428,762"
"428",427,"Chris Taft","$423,762"
"429",428,"Esteban Batista","$398,762"
"430",428,"Orien Greene","$398,762"
"431",428,"Alan Anderson","$398,762"
"432",428,"Kevin Burleson","$398,762"
"433",428,"Eddie Basden","$398,762"
"434",428,"Martynas Andriuskevicius","$398,762"
"435",428,"Josh Powell","$398,762"
"436",428,"Rawle Marshall","$398,762"
"437",428,"Alex Acker","$398,762"
"438",428,"Amir Johnson","$398,762"
"439",428,"Boniface N'Dong","$398,762"
"440",428,"Von Wafer","$398,762"
"441",428,"Devin Green","$398,762"
"442",428,"Anthony Roberson","$398,762"
"443",428,"Lawrence Roberts","$398,762"
"444",428,"Earl Barron","$398,762"
"445",428,"Ersan Ilyasova","$398,762"
"446",428,"Bracey Wright","$398,762"
"447",428,"Dwayne Jones","$398,762"
"448",428,"Brandon Bass","$398,762"
"449",428,"Jackie Butler","$398,762"
"450",428,"Travis Diener","$398,762"
"451",428,"Shavlik Randolph","$398,762"
"452",428,"Dijon Thompson","$398,762"
"453",428,"Ronnie Price","$398,762"
"454",428,"CJ Miles","$398,762"
"455",428,"Robert Whaley","$398,762"
"456",428,"Andre Owens","$398,762"
"457",428,"Andray Blatche","$398,762"
"458",428,"Donell Taylor","$398,762"
"459",458,"Samaki Walker","$364,223"
"460",459,"Gerald Fitch","$359,858"
"461",460,"Zendon Hamilton","$329,138"
"462",461,"Mateen Cleaves","$305,784"
"463",462,"John Thomas","$282,118"
"464",463,"Jared Reiner","$242,612"
"465",464,"Josh Davis","$193,003"
"466",465,"Dion Glover","$163,085"
"467",466,"Aaron Miles","$155,614"
"468",467,"Sean Banks","$150,751"
"469",468,"James Thomas","$148,698"
"470",469,"Sharrod Ford","$116,711"
"471",470,"Deng Gai","$92,396"
"472",471,"Anthony Goldwire","$74,652"
"473",472,"Randy Holcomb","$52,033"
"474",473,"Stephen Graham","$48,630"
"475",474,"Matt Walsh","$38,904"
"476",475,"Ben Handlogten","$35,091"
"477",476,"John Lucas","$34,041"
"478",477,"Kaniel Dickens","$31,305"
"479",478,"Alex Scales","$24,315"
"480",478,"Melvin Sanders","$24,315"
