"","X1","X2","X3"
"176",175,"Andrew DeClercq","$3,262,500"
"177",176,"Jonathan Bender","$3,226,745"
"178",177,"Pau Gasol","$3,193,680"
"179",178,"Jon Barry","$3,175,000"
"180",179,"Moochie Norris","$3,150,000"
"181",180,"Evan Eschmeyer","$3,103,800"
"182",181,"Mike Dunleavy","$3,100,080"
"183",182,"LaPhonso Ellis","$3,100,000"
"184",183,"Eduardo Najera","$3,047,620"
"185",184,"Chris Whitney","$3,000,000"
"186",184,"Eric Piatkowski","$3,000,000"
"187",184,"Derek Fisher","$3,000,000"
"188",184,"Michael Redd","$3,000,000"
"189",184,"Jeff McInnis","$3,000,000"
"190",189,"Marcus Fizer","$2,946,240"
"191",190,"Matt Maloney","$2,945,716"
"192",191,"Wally Szczerbiak","$2,933,187"
"193",192,"Eddy Curry","$2,879,280"
"194",193,"Rodney Rogers","$2,796,000"
"195",194,"Drew Gooden","$2,794,920"
"196",195,"Chris Crawford","$2,750,000"
"197",196,"Eric Montross","$2,720,000"
"198",197,"Tony Delk","$2,700,000"
"199",197,"Aaron Williams","$2,700,000"
"200",197,"Othella Harrington","$2,700,000"
"201",197,"Randy Brown","$2,700,000"
"202",197,"Bobby Jackson","$2,700,000"
"203",202,"Hubert Davis","$2,687,500"
"204",203,"Richard Hamilton","$2,681,783"
"205",204,"Mike Miller","$2,668,080"
"206",205,"Horace Grant","$2,661,538"
"207",206,"Lucious Harris","$2,640,000"
"208",206,"Sean Rooks","$2,640,000"
"209",208,"Steve Kerr","$2,625,000"
"210",209,"Jason Richardson","$2,607,360"
"211",210,"Jamie Feick","$2,600,000"
"212",210,"Michael Curry","$2,600,000"
"213",210,"George Lynch","$2,600,000"
"214",213,"George McCloud","$2,599,900"
"215",214,"Tony Massenburg","$2,541,098"
"216",215,"Nikoloz Tskitishvili","$2,530,920"
"217",216,"Andre Miller","$2,460,709"
"218",217,"Mikki Moore","$2,459,142"
"219",218,"Radoslav Nesterovic","$2,436,813"
"220",219,"DerMarr Johnson","$2,423,280"
"221",220,"Bimbo Coles","$2,400,000"
"222",220,"Stacey Augmon","$2,400,000"
"223",220,"Greg Buckner","$2,400,000"
"224",223,"John Amaechi","$2,392,500"
"225",224,"Shane Battier","$2,368,200"
"226",225,"Pat Garrity","$2,350,000"
"227",226,"Dajuan Wagner","$2,298,840"
"228",227,"Shawn Marion","$2,265,375"
"229",228,"Chris Mihm","$2,212,200"
"230",229,"Eddie Griffin","$2,161,920"
"231",230,"Jason Terry","$2,153,934"
"232",231,"Cory Alexander","$2,149,259"
"233",232,"Corey Maggette","$2,069,764"
"234",233,"Lorenzo Williams","$2,068,000"
"235",234,"Jamal Crawford","$2,026,680"
"236",235,"Shammond Williams","$2,000,000"
"237",235,"Bryant Stith","$2,000,000"
"238",235,"Troy Hudson","$2,000,000"
"239",238,"DeSagana Diop","$1,980,600"
"240",239,"Nenê","$1,945,520"
"241",240,"Chris Wilcox","$1,922,520"
"242",241,"Metta World Peace","$1,904,860"
"243",242,"Wang Zhizhi","$1,900,000"
"244",243,"Tyronn Lue","$1,870,000"
"245",244,"Joel Przybilla","$1,862,880"
"246",245,"Patrick Ewing","$1,850,000"
"247",246,"Rodney White","$1,820,520"
"248",247,"Keyon Dooling","$1,769,760"
"249",248,"Amare Stoudemire","$1,767,120"
"250",249,"Chris Childs","$1,750,000"
"251",249,"Marko Jaric","$1,750,000"
"252",251,"Joe Johnson","$1,729,560"
"253",252,"James Posey","$1,723,606"
"254",253,"Jerome Moiso","$1,681,200"
"255",254,"Caron Butler","$1,678,800"
"256",255,"Muggsy Bogues","$1,659,120"
"257",256,"Kedrick Brown","$1,643,040"
"258",257,"Etan Thomas","$1,597,200"
"259",258,"Jared Jeffries","$1,594,920"
"260",259,"Dion Glover","$1,584,312"
"261",260,"Jeff Foster","$1,571,335"
"262",261,"Vladimir Radmanovic","$1,560,840"
"263",262,"Kenny Thomas","$1,557,684"
"264",263,"Samaki Walker","$1,540,000"
"265",264,"Courtney Alexander","$1,517,280"
"266",265,"Greg Anthony","$1,500,000"
"267",265,"Cezary Trybanski","$1,500,000"
"268",267,"Melvin Ely","$1,490,120"
"269",268,"Richard Jefferson","$1,482,840"
"270",269,"Mateen Cleaves","$1,441,440"
"271",270,"Marcus Haislip","$1,439,400"
"272",271,"Matt Bullard","$1,430,000"
"273",272,"Jumaine Jones","$1,419,026"
"274",273,"Troy Murphy","$1,408,680"
"275",274,"Corie Blount","$1,400,000"
"276",274,"Fred Hoiberg","$1,400,000"
"277",274,"Stanislav Medvedenko","$1,400,000"
"278",274,"Gordan Giricek","$1,400,000"
"279",274,"Travis Best","$1,400,000"
"280",274,"Michael Doleac","$1,400,000"
"281",274,"Bryon Russell","$1,400,000"
"282",281,"Jason Collier","$1,369,440"
"283",282,"Fred Jones","$1,367,400"
"284",283,"Vladimir Stepania","$1,350,000"
"285",284,"Steven Hunter","$1,338,240"
"286",285,"Manu Ginobili","$1,325,000"
"287",286,"Hidayet Turkoglu","$1,300,920"
"288",287,"Bryce Drew","$1,300,000"
"289",288,"Kirk Haston","$1,271,400"
"290",289,"Earl Boykins","$1,243,605"
"291",290,"Desmond Mason","$1,235,880"
"292",291,"Jiri Welsch","$1,234,080"
"293",292,"Bostjan Nachbar","$1,224,000"
"294",293,"Earl Watson","$1,215,000"
"295",294,"Michael Bradley","$1,207,800"
"296",295,"Quentin Richardson","$1,174,080"
"297",296,"Juan Dixon","$1,172,400"
"298",297,"Jarron Collins","$1,150,000"
"299",298,"Jason Collins","$1,147,440"
"300",299,"Jamaal Magloire","$1,121,280"
"301",300,"Curtis Borchardt","$1,113,720"
"302",301,"Ryan Bowen","$1,111,111"
"303",302,"Don Reid","$1,100,000"
"304",303,"Zach Randolph","$1,095,720"
"305",304,"Speedy Claxton","$1,076,400"
"306",305,"Ryan Humphrey","$1,063,680"
"307",306,"Brendan Haywood","$1,051,920"
"308",307,"Morris Peterson","$1,033,320"
"309",308,"Popeye Jones","$1,030,000"
"310",308,"Walt Williams","$1,030,000"
"311",308,"Mark Bryant","$1,030,000"
"312",308,"Brian Shaw","$1,030,000"
"313",308,"Kendall Gill","$1,030,000"
"314",308,"Rod Strickland","$1,030,000"
"315",308,"Scott Williams","$1,030,000"
"316",308,"Chris Dudley","$1,030,000"
"317",308,"Kevin Willis","$1,030,000"
"318",308,"Charles Oakley","$1,030,000"
"319",308,"Michael Jordan","$1,030,000"
"320",319,"Kareem Rush","$1,021,080"
"321",320,"Joseph Forte","$1,009,920"
"322",321,"Tim Hardaway","$1,000,000"
"323",321,"Mehmet Okur","$1,000,000"
"324",321,"Kevin Ollie","$1,000,000"
"325",321,"Calbert Cheaney","$1,000,000"
"326",325,"Donnell Harvey","$992,040"
"327",326,"Qyntel Woods","$980,280"
"328",327,"Jeryl Sasser","$969,480"
"329",328,"DeShawn Stevenson","$952,320"
"330",329,"Casey Jacobsen","$941,040"
"331",330,"Brandon Armstrong","$930,720"
"332",331,"Tayshaun Prince","$903,360"
"333",331,"Efthimios Rentzias","$903,360"
"334",333,"Danny Manning","$900,000"
"335",334,"Andrei Kirilenko","$893,400"
"336",335,"Monty Williams","$887,435"
"337",336,"Iakovos Tsakalidis","$877,680"
"338",337,"Gerald Wallace","$857,760"
"339",338,"Bobby Simmons","$849,892"
"340",339,"Mamadou N'diaye","$848,520"
"341",340,"Amal McCaskill","$843,212"
"342",341,"Frank Williams","$832,560"
"343",342,"Dalibor Bagaric","$830,947"
"344",343,"Emanual Davis","$824,935"
"345",343,"Cherokee Parks","$824,935"
"346",343,"Gary Trent","$824,935"
"347",343,"Voshon Lenard","$824,935"
"348",347,"Mark Madsen","$813,000"
"349",348,"Jamaal Tinsley","$805,320"
"350",348,"Primoz Brezec","$805,320"
"351",350,"Tony Parker","$800,400"
"352",351,"J.R. Reid","$800,000"
"353",352,"Jim Jackson","$791,341"
"354",353,"Chris Jefferies","$781,800"
"355",354,"Dan Dickau","$776,880"
"356",355,"Walter McCarty","$762,435"
"357",355,"Mark Blount","$762,435"
"358",355,"Erick Strickland","$762,435"
"359",358,"Milt Palacio","$750,000"
"360",358,"Robert Traylor","$750,000"
"361",360,"Darvin Ham","$699,935"
"362",360,"Anthony Johnson","$699,935"
"363",360,"Rick Brunson","$699,935"
"364",360,"Jacque Vaughn","$699,935"
"365",360,"Stephen Jackson","$699,935"
"366",365,"Samuel Dalembert","$691,100"
"367",366,"Erick Barkley","$682,500"
"368",367,"John Salmons","$670,800"
"369",368,"Loren Woods","$662,435"
"370",369,"Bruno Sundov","$637,435"
"371",369,"Adrian Griffin","$637,435"
"372",369,"Eddie House","$637,435"
"373",369,"Felipe Lopez","$637,435"
"374",369,"Mark Pope","$637,435"
"375",369,"Brian Skinner","$637,435"
"376",369,"Charles Smith","$637,435"
"377",369,"Damon Jones","$637,435"
"378",369,"Jelani McCoy","$637,435"
"379",378,"Raja Bell","$612,435"
"380",378,"Sean Marks","$612,435"
"381",378,"Ansu Sesay","$612,435"
"382",378,"Scott Padgett","$612,435"
"383",382,"Ira Newble","$587,435"
"384",382,"Ruben Wolkowyski","$587,435"
"385",382,"Pepe Sanchez","$587,435"
"386",382,"Juaquin Hawkins","$587,435"
"387",382,"Lavor Postell","$587,435"
"388",382,"Lee Nailon","$587,435"
"389",382,"Olumide Oyedeji","$587,435"
"390",382,"Dan Langhi","$587,435"
"391",382,"Jake Voskuhl","$587,435"
"392",382,"Brian Cardinal","$587,435"
"393",392,"Raul Lopez","$578,160"
"394",393,"Carlos Arroyo","$546,000"
"395",394,"Predrag Drobnjak","$526,413"
"396",395,"Mengke Bateer","$512,453"
"397",396,"Brian Scalabrine","$512,435"
"398",396,"Trenton Hassell","$512,435"
"399",396,"Chris Andersen","$512,435"
"400",396,"Gilbert Arenas","$512,435"
"401",396,"Terence Morris","$512,435"
"402",396,"Jamison Brewer","$512,435"
"403",396,"Tremaine Fowlkes","$512,435"
"404",396,"Malik Allen","$512,435"
"405",396,"Mike James","$512,435"
"406",396,"Kenny Satterfield","$512,435"
"407",396,"Alton Ford","$512,435"
"408",396,"Ruben Boumtje-Boumtje","$512,435"
"409",408,"Greg Foster","$401,951"
"410",409,"JR Bremer","$349,458"
"411",409,"Tamar Slay","$349,458"
"412",409,"Lonny Baxter","$349,458"
"413",409,"Roger Mason","$349,458"
"414",409,"Carlos Boozer","$349,458"
"415",409,"Smush Parker","$349,458"
"416",409,"Junior Harrington","$349,458"
"417",409,"Predrag Savovic","$349,458"
"418",409,"Vincent Yarbrough","$349,458"
"419",409,"Tito Maddox","$349,458"
"420",409,"Jannero Pargo","$349,458"
"421",409,"Chris Owens","$349,458"
"422",409,"Mike Batiste","$349,458"
"423",409,"Robert Archibald","$349,458"
"424",409,"Ken Johnson","$349,458"
"425",409,"Rasual Butler","$349,458"
"426",409,"Sean Lampley","$349,458"
"427",409,"Dan Gadzuric","$349,458"
"428",409,"Jamal Sampson","$349,458"
"429",409,"Ronald Murray","$349,458"
"430",409,"Igor Rakocevic","$349,458"
"431",409,"Reggie Evans","$349,458"
"432",409,"Pat Burke","$349,458"
"433",409,"Sam Clancy","$349,458"
"434",409,"Nate Huffman","$349,458"
"435",434,"Reggie Slater","$321,926"
"436",435,"Art Long","$229,243"
"437",436,"Jermaine Jackson","$171,932"
"438",437,"Oscar Torres","$168,729"
"439",438,"Adam Harrington","$140,636"
"440",439,"Anthony Goldwire","$139,925"
"441",440,"John Crotty","$138,171"
"442",441,"Pete Mickeal","$136,374"
"443",442,"Soumaila Samake","$124,984"
"444",442,"Ratko Varda","$124,984"
"445",444,"Dean Oliver","$118,735"
"446",445,"Antonio Harvey","$60,361"
"447",445,"Mark Strickland","$60,361"
"448",447,"Mike Wilks","$55,402"
"449",448,"Rafer Alston","$37,344"
"450",449,"Guy Rucker","$34,946"
"451",449,"Devin Brown","$34,946"
"452",451,"Paul Shirley","$29,832"
