"","X1","X2","X3"
"193",191,"Michael Curry","$2,800,000"
"194",193,"Jason Richardson","$2,789,280"
"195",194,"Nikoloz Tskitishvili","$2,720,760"
"196",195,"Pat Garrity","$2,643,750"
"197",196,"Greg Buckner","$2,640,000"
"198",197,"Dwyane Wade","$2,636,400"
"199",198,"Wang Zhizhi","$2,620,943"
"200",199,"Pau Gasol","$2,618,395"
"201",200,"John Amaechi","$2,610,000"
"202",201,"Jamal Crawford","$2,577,937"
"203",202,"Shane Battier","$2,533,440"
"204",203,"Lucious Harris","$2,500,000"
"205",203,"Earl Boykins","$2,500,000"
"206",203,"Eric Piatkowski","$2,500,000"
"207",203,"Predrag Drobnjak","$2,500,000"
"208",203,"Andrew DeClercq","$2,500,000"
"209",208,"Darrell Armstrong","$2,475,000"
"210",209,"Dajuan Wagner","$2,471,280"
"211",210,"Ira Newble","$2,458,500"
"212",210,"Kevin Ollie","$2,458,500"
"213",212,"Stacey Augmon","$2,400,000"
"214",213,"Chris Kaman","$2,394,600"
"215",214,"Joel Przybilla","$2,373,309"
"216",215,"Eddie Griffin","$2,312,760"
"217",216,"Cory Alexander","$2,302,778"
"218",217,"Keyon Dooling","$2,256,444"
"219",218,"Etan Thomas","$2,200,942"
"220",219,"Jim Jackson","$2,200,000"
"221",219,"Antonio Daniels","$2,200,000"
"222",221,"Kirk Hinrich","$2,185,920"
"223",222,"Courtney Alexander","$2,168,193"
"224",223,"Bimbo Coles","$2,120,000"
"225",224,"DeSagana Diop","$2,118,840"
"226",225,"Nenê","$2,102,840"
"227",226,"Troy Hudson","$2,100,000"
"228",227,"Chris Wilcox","$2,066,760"
"229",228,"TJ Ford","$2,002,680"
"230",229,"Hidayet Turkoglu","$1,995,611"
"231",230,"Rodney White","$1,947,600"
"232",231,"Marko Jaric","$1,925,000"
"233",232,"Amare Stoudemire","$1,899,720"
"234",233,"Desmond Mason","$1,898,312"
"235",234,"Joe Johnson","$1,850,160"
"236",235,"Mike Sweetney","$1,840,800"
"237",236,"Quentin Richardson","$1,805,735"
"238",237,"Caron Butler","$1,804,680"
"239",238,"Nate Huffman","$1,760,000"
"240",239,"Kedrick Brown","$1,757,640"
"241",240,"Jarvis Hayes","$1,748,760"
"242",241,"Jamaal Magloire","$1,726,771"
"243",242,"Jared Jeffries","$1,714,440"
"244",243,"Samaki Walker","$1,700,000"
"245",244,"Corie Blount","$1,680,000"
"246",245,"Vladimir Radmanovic","$1,669,800"
"247",246,"Morris Peterson","$1,646,079"
"248",247,"Melvin Ely","$1,628,760"
"249",248,"DeShawn Stevenson","$1,616,087"
"250",249,"Cezary Trybanski","$1,600,000"
"251",249,"Jerome Moiso","$1,600,000"
"252",251,"Dalibor Bagaric","$1,599,076"
"253",252,"Richard Jefferson","$1,586,280"
"254",253,"Iakovos Tsakalidis","$1,580,702"
"255",254,"Nick Collison","$1,578,240"
"256",255,"Marcus Haislip","$1,547,280"
"257",256,"Stanislav Medvedenko","$1,540,000"
"258",256,"Michael Doleac","$1,540,000"
"259",256,"Gordan Giricek","$1,540,000"
"260",259,"Mickael Pietrus","$1,527,946"
"261",260,"Malik Allen","$1,510,000"
"262",261,"Troy Murphy","$1,506,960"
"263",262,"Fred Jones","$1,506,000"
"264",263,"Jumaine Jones","$1,500,000"
"265",263,"Mark Jackson","$1,500,000"
"266",263,"Karl Malone","$1,500,000"
"267",263,"Brian Skinner","$1,500,000"
"268",263,"Erick Strickland","$1,500,000"
"269",263,"Tyronn Lue","$1,500,000"
"270",263,"Jake Voskuhl","$1,500,000"
"271",270,"Marcus Banks","$1,499,400"
"272",271,"Manu Ginobili","$1,457,500"
"273",272,"Steven Hunter","$1,431,600"
"274",273,"Luke Ridnour","$1,424,400"
"275",274,"Bostjan Nachbar","$1,396,440"
"276",275,"Kirk Haston","$1,360,080"
"277",276,"Reece Gaines","$1,353,120"
"278",277,"Earl Watson","$1,336,500"
"279",278,"Jiri Welsch","$1,326,600"
"280",279,"Bryce Drew","$1,300,000"
"281",280,"Michael Bradley","$1,292,040"
"282",281,"Troy Bell","$1,285,440"
"283",282,"Juan Dixon","$1,260,360"
"284",283,"Ryan Bowen","$1,250,000"
"285",283,"Jarron Collins","$1,250,000"
"286",285,"Jason Collins","$1,227,480"
"287",286,"Zarko Cabarkapa","$1,221,240"
"288",287,"Walter McCarty","$1,200,000"
