"","X1","X2","X3"
"141",140,"JJ Hickson","$5,150,000"
"142",140,"Martell Webster","$5,150,000"
"143",142,"Robin Lopez","$5,119,761"
"144",143,"Keith Bogans","$5,058,198"
"145",144,"Brandan Wright","$5,000,000"
"146",144,"Tony Allen","$5,000,000"
"147",144,"Ramon Sessions","$5,000,000"
"148",144,"Chase Budinger","$5,000,000"
"149",144,"Andre Miller","$5,000,000"
"150",149,"DeMarcus Cousins","$4,916,973"
"151",150,"Michael Kidd-Gilchrist","$4,809,840"
"152",151,"Victor Oladipo","$4,763,760"
"153",152,"Enes Kanter","$4,753,320"
"154",153,"Boris Diaw","$4,702,500"
"155",154,"Jose Juan Barea","$4,687,000"
"156",155,"Linas Kleiza","$4,600,000"
"157",156,"Luc Mbah a Moute","$4,588,384"
"158",157,"Jonas Jerebko","$4,500,000"
"159",157,"Luis Scola","$4,500,000"
"160",157,"Corey Brewer","$4,500,000"
"161",160,"Ekpe Udoh","$4,469,547"
"162",161,"Timofey Mozgov","$4,400,000"
"163",162,"Earl Clark","$4,361,518"
"164",163,"Udonis Haslem","$4,340,000"
"165",164,"Luke Ridnour","$4,320,000"
"166",165,"Bradley Beal","$4,319,280"
"167",166,"Tristan Thompson","$4,285,560"
"168",167,"Otto Porter","$4,278,000"
"169",168,"Jared Dudley","$4,250,000"
"170",169,"Quentin Richardson","$4,208,107"
"171",170,"Raymond Felton","$4,180,000"
"172",171,"Greg Monroe","$4,086,453"
"173",172,"Kirk Hinrich","$4,059,000"
"174",173,"Ricky Rubio","$4,002,120"
"175",174,"Elton Brand","$4,000,000"
"176",174,"Steve Blake","$4,000,000"
"177",174,"Ian Mahinmi","$4,000,000"
"178",174,"Mario Chalmers","$4,000,000"
"179",174,"Brandon Rush","$4,000,000"
"180",179,"Matt Bonner","$3,945,000"
"181",180,"Thabo Sefolosha","$3,900,000"
"182",181,"Dion Waiters","$3,894,240"
"183",182,"Cody Zeller","$3,857,040"
"184",183,"Joel Anthony","$3,800,000"
"185",184,"Danny Green","$3,762,500"
"186",185,"Steve Novak","$3,750,001"
"187",186,"Samuel Dalembert","$3,700,748"
"188",187,"Al-Farouq Aminu","$3,700,000"
"189",188,"Thomas Robinson","$3,526,440"
"190",188,"Jonas Valanciunas","$3,526,440"
"191",190,"Jan Vesely","$3,524,880"
"192",191,"Marreese Speights","$3,500,000"
"193",191,"Jordan Hill","$3,500,000"
"194",191,"Gerald Green","$3,500,000"
"195",194,"Alex Len","$3,492,720"
"196",195,"Gordon Hayward","$3,452,183"
"197",196,"Marcus Camby","$3,383,773"
"198",197,"Paul George","$3,282,003"
"199",198,"Shane Battier","$3,270,000"
"200",199,"Gary Neal","$3,250,000"
"201",199,"Alonzo Gee","$3,250,000"
"202",199,"Matt Barnes","$3,250,000"
"203",199,"Carlos Delfino","$3,250,000"
"204",203,"Klay Thompson","$3,245,151"
"205",204,"Darrell Arthur","$3,231,683"
"206",205,"Mirza Teletovic","$3,229,050"
"207",205,"Ray Allen","$3,229,050"
"208",207,"Bismack Biyombo","$3,217,680"
"209",208,"Damian Lillard","$3,202,920"
"210",209,"Andrei Kirilenko","$3,183,000"
"211",209,"Chris Kaman","$3,183,000"
"212",209,"Tyler Hansbrough","$3,183,000"
"213",212,"Vince Carter","$3,180,000"
"214",213,"Nerlens Noel","$3,172,320"
"215",214,"Ed Davis","$3,153,860"
"216",215,"Jerryd Bayless","$3,135,000"
"217",216,"Lavoy Allen","$3,120,000"
"218",217,"Patrick Patterson","$3,105,301"
"219",218,"Alexey Shved","$3,066,667"
"220",219,"Larry Sanders","$3,053,368"
"221",220,"Mike Dunleavy","$3,000,000"
"222",220,"Randy Foye","$3,000,000"
"223",220,"Chris Copeland","$3,000,000"
"224",220,"Kosta Koufos","$3,000,000"
"225",220,"Kwame Brown","$3,000,000"
"226",220,"Joel Freeland","$3,000,000"
"227",220,"Dorell Wright","$3,000,000"
"228",227,"Brandon Knight","$2,947,800"
"229",228,"Harrison Barnes","$2,923,920"
"230",229,"Ben McLemore","$2,895,960"
"231",230,"Jimmer Fredette","$2,813,399"
"232",231,"Will Bynum","$2,790,343"
"233",232,"Kevin Seraphin","$2,761,113"
"234",233,"Marco Belinelli","$2,750,000"
"235",234,"Kemba Walker","$2,709,720"
"236",235,"Terrence Ross","$2,678,640"
"237",236,"Greg Stiemsma","$2,676,000"
"238",237,"Kentavious Caldwell-Pope","$2,653,080"
"239",238,"Josh McRoberts","$2,652,000"
"240",238,"Maurice Williams","$2,652,000"
"241",240,"Eric Bledsoe","$2,626,473"
"242",241,"Aaron Gray","$2,612,500"
"243",242,"Nick Collison","$2,585,668"
"244",243,"Avery Bradley","$2,511,432"
"245",244,"DeMarre Carroll","$2,500,000"
"246",244,"Wayne Ellington","$2,500,000"
"247",244,"Chauncey Billups","$2,500,000"
"248",244,"Jason Smith","$2,500,000"
"249",244,"Jason Maxiell","$2,500,000"
"250",249,"Andre Drummond","$2,462,400"
"251",250,"Trey Burke","$2,438,760"
"252",251,"Trevor Booker","$2,350,820"
"253",252,"Austin Rivers","$2,339,040"
"254",253,"Alec Burks","$2,323,200"
"255",254,"CJ McCollum","$2,316,720"
"256",255,"Quincy Pondexter","$2,225,478"
"257",256,"CJ Miles","$2,225,000"
"258",257,"Meyers Leonard","$2,222,160"
"259",258,"Markieff Morris","$2,207,040"
"260",259,"Michael Carter-Williams","$2,200,920"
"261",260,"Dante Cunningham","$2,180,000"
"262",261,"Jordan Crawford","$2,162,418"
"263",262,"Greivis Vasquez","$2,150,188"
"264",263,"Jeremy Lamb","$2,111,160"
"265",264,"Marcus Morris","$2,096,760"
"266",265,"Steven Adams","$2,090,880"
"267",266,"Nate Robinson","$2,016,000"
"268",266,"CJ Watson","$2,016,000"
"269",266,"Eric Maynor","$2,016,000"
"270",269,"Vitor Faverani","$2,000,000"
"271",269,"Jermaine O'Neal","$2,000,000"
"272",271,"Kawhi Leonard","$1,991,760"
"273",272,"Kelly Olynyk","$1,986,360"
"274",273,"John Henson","$1,905,360"
"275",274,"Darren Collison","$1,900,000"
"276",275,"Nikola Vucevic","$1,892,280"
"277",276,"Shabazz Muhammad","$1,887,120"
"278",277,"Moe Harkless","$1,809,840"
"279",278,"Iman Shumpert","$1,797,600"
"280",279,"Giannis Antetokounmpo","$1,792,560"
"281",280,"Royce White","$1,777,148"
"282",281,"Anthony Randolph","$1,750,000"
"283",281,"Gigi Datome","$1,750,000"
"284",281,"Jeff Ayres","$1,750,000"
"285",284,"Chris Singleton","$1,707,720"
"286",285,"Reggie Evans","$1,695,636"
"287",286,"Jeremy Evans","$1,660,000"
"288",287,"Tyler Zeller","$1,633,440"
"289",288,"Tobias Harris","$1,630,800"
"290",289,"Dennis Schroeder","$1,617,840"
"291",290,"Toney Douglas","$1,600,000"
"292",290,"Ronny Turiaf","$1,600,000"
"293",290,"John Lucas","$1,600,000"
"294",293,"Pablo Prigioni","$1,591,350"
"295",294,"Terrence Jones","$1,551,840"
"296",295,"Jodie Meeks","$1,550,000"
"297",296,"Shane Larkin","$1,536,960"
"298",297,"Gustavo Ayon","$1,500,000"
"299",297,"Chris Duhon","$1,500,000"
"300",297,"James Jones","$1,500,000"
"301",297,"Vyacheslav Kravtsov","$1,500,000"
"302",301,"Andrew Nicholson","$1,482,000"
"303",302,"Sergey Karasev","$1,467,840"
"304",303,"Nando De Colo","$1,463,000"
"305",304,"Kenneth Faried","$1,442,880"
"306",305,"Evan Fournier","$1,422,720"
"307",305,"Donatas Motiejunas","$1,422,720"
"308",307,"Tony Snell","$1,409,040"
"309",308,"Antawn Jamison","$1,399,507"
"310",308,"Jannero Pargo","$1,399,507"
"311",308,"Nazr Mohammed","$1,399,507"
"312",308,"Rasual Butler","$1,399,507"
"313",308,"Willie Green","$1,399,507"
"314",308,"Rashard Lewis","$1,399,507"
"315",308,"Kenyon Martin","$1,399,507"
"316",308,"Derek Fisher","$1,399,507"
"317",308,"Earl Watson","$1,399,507"
"318",317,"Jared Sullinger","$1,365,720"
"319",318,"Gorgui Dieng","$1,352,640"
"320",319,"Scotty Hopson","$1,350,000"
"321",320,"Reggie Jackson","$1,329,720"
"322",321,"Fab Melo","$1,311,240"
"323",321,"Victor Claver","$1,311,240"
"324",323,"Jared Cunningham","$1,301,208"
"325",324,"Mason Plumlee","$1,298,640"
"326",325,"MarShon Brooks","$1,276,560"
"327",326,"Devin Harris","$1,272,279"
"328",326,"Beno Udrih","$1,272,279"
"329",326,"Roger Mason","$1,272,279"
"330",329,"Shaun Livingston","$1,265,977"
"331",329,"Francisco Garcia","$1,265,977"
"332",329,"Ronnie Price","$1,265,977"
"333",332,"John Jenkins","$1,258,800"
"334",333,"Ronnie Brewer","$1,256,250"
"335",334,"Solomon Hill","$1,246,680"
"336",335,"Jordan Hamilton","$1,234,320"
"337",336,"Pero Antic","$1,200,000"
"338",336,"Hasheem Thabeet","$1,200,000"
"339",338,"Tim Hardaway Jr","$1,196,760"
"340",339,"Norris Cole","$1,191,240"
"341",340,"Ryan Hollins","$1,186,459"
"342",341,"Cory Joseph","$1,182,600"
"343",342,"Jimmy Butler","$1,174,080"
"344",343,"Tony Wroten","$1,160,040"
"345",344,"Reggie Bullock","$1,149,000"
"346",345,"Patrick Mills","$1,133,950"
"347",346,"Miles Plumlee","$1,121,520"
"348",347,"Andre Roberson","$1,110,840"
"349",348,"Nick Young","$1,106,942"
"350",348,"Jordan Farmar","$1,106,942"
"351",350,"Arnett Moultrie","$1,089,240"
"352",351,"Perry Jones","$1,082,520"
"353",352,"Rudy Gobert","$1,078,800"
"354",353,"Marquis Teague","$1,074,720"
"355",354,"Festus Ezeli","$1,066,920"
"356",355,"Archie Goodwin","$1,064,400"
"357",356,"Nemanja Nedovic","$1,056,720"
"358",357,"Kyle Singler","$1,045,000"
"359",358,"Aaron Brooks","$1,027,424"
"360",358,"Greg Oden","$1,027,424"
"361",358,"Anthony Morrow","$1,027,424"
"362",361,"Cartier Martin","$1,003,248"
"363",362,"Richard Hamilton","$1,000,000"
"364",363,"Ishmael Smith","$985,000"
"365",364,"Lance Stephenson","$981,349"
"366",365,"Alan Anderson","$947,907"
"367",365,"Omri Casspi","$947,907"
"368",365,"AJ Price","$947,907"
"369",365,"BJ Mullens","$947,907"
"370",365,"Austin Daye","$947,907"
"371",370,"Darius Morris","$944,923"
"372",371,"DeJuan Blair","$941,000"
"373",372,"Chandler Parsons","$926,500"
"374",373,"Wesley Johnson","$916,099"
"375",373,"Xavier Henry","$916,099"
"376",373,"Jeff Adrien","$916,099"
"377",373,"Chris Johnson","$916,099"
"378",373,"James Anderson","$916,099"
"379",373,"Garrett Temple","$916,099"
"380",379,"Jon Leuer","$900,000"
"381",380,"Mike James","$889,097"
"382",381,"Shelvin Mack","$884,293"
"383",381,"Greg Smith","$884,293"
"384",381,"Josh Harrellson","$884,293"
"385",381,"Donald Sloan","$884,293"
"386",381,"Lance Thomas","$884,293"
"387",381,"Cole Aldrich","$884,293"
"388",381,"E'Twaun Moore","$884,293"
"389",381,"PJ Tucker","$884,293"
"390",381,"Isaiah Thomas","$884,293"
"391",381,"Julyan Stone","$884,293"
"392",391,"Draymond Green","$875,500"
"393",392,"Allen Crabbe","$825,000"
"394",393,"Elliot Williams","$797,545"
"395",394,"Robert Sacre","$788,873"
"396",395,"Mike Scott","$788,872"
"397",395,"Jeffery Taylor","$788,872"
"398",395,"Tornike Shengelia","$788,872"
"399",395,"Jae Crowder","$788,872"
"400",395,"Bernard James","$788,872"
"401",395,"Quincy Miller","$788,872"
"402",395,"Patrick Beverley","$788,872"
"403",395,"Orlando Johnson","$788,872"
"404",395,"Khris Middleton","$788,872"
"405",395,"Brian Roberts","$788,872"
"406",395,"Darius Miller","$788,872"
"407",395,"Doron Lamb","$788,872"
"408",395,"Kyle O'Quinn","$788,872"
"409",395,"Henry Sims","$788,872"
"410",395,"Will Barton","$788,872"
"411",395,"Quincy Acy","$788,872"
"412",395,"Aron Baynes","$788,872"
"413",412,"Kent Bazemore","$762,195"
"414",413,"Diante Garrett","$719,266"
"415",414,"Malcolm Thomas","$702,233"
"416",415,"Dwight Buycks","$700,000"
"417",416,"Leandro Barbosa","$650,359"
"418",417,"Alexis Ajinca","$635,880"
"419",418,"DJ Augustin","$592,279"
"420",419,"Isaiah Canaan","$570,515"
"421",420,"Jeremy Tyler","$556,584"
"422",421,"Ricky Ledo","$550,000"
"423",422,"Kendall Marshall","$547,570"
"424",423,"Shawne Williams","$535,770"
"425",424,"Chris Douglas-Roberts","$535,288"
"426",425,"Jamaal Franklin","$535,000"
"427",426,"Ray McCallum","$524,616"
"428",427,"James Johnson","$507,409"
"429",428,"Ryan Gomes","$495,521"
"430",429,"Phil Pressey","$490,180"
"431",429,"Matthew Dellavedova","$490,180"
"432",429,"Carrick Felix","$490,180"
"433",429,"Gal Mekel","$490,180"
"434",429,"Tony Mitchell","$490,180"
"435",429,"Peyton Siva","$490,180"
"436",429,"Ognjen Kuzmic","$490,180"
"437",429,"Robert Covington","$490,180"
"438",429,"Ryan Kelly","$490,180"
"439",429,"Nick Calathes","$490,180"
"440",429,"Miroslav Raduljica","$490,180"
"441",429,"Nate Wolters","$490,180"
"442",429,"Robbie Hummel","$490,180"
"443",429,"Jeff Withey","$490,180"
"444",429,"Toure Murry","$490,180"
"445",429,"Brandon Davies","$490,180"
"446",429,"Hollis Thompson","$490,180"
"447",429,"Dionte Christmas","$490,180"
"448",429,"Ian Clark","$490,180"
"449",429,"Glen Rice Jr","$490,180"
"450",449,"Shannon Brown","$481,562"
"451",450,"Solomon Jones","$474,583"
"452",451,"Erik Murphy","$455,580"
"453",452,"Jason Collins","$436,316"
"454",453,"Luke Babbitt","$387,995"
"455",454,"Daniel Orton","$369,322"
"456",455,"Maalik Wayns","$361,952"
"457",456,"Christapher Johnson","$320,000"
"458",457,"Jarvis Varnado","$310,908"
"459",458,"Shavlik Randolph","$306,036"
"460",459,"Hilton Armstrong","$296,138"
"461",460,"Dewayne Dedmon","$256,623"
"462",461,"Stephen Jackson","$238,739"
"463",462,"Hamed Haddadi","$200,000"
"464",463,"Chris Smith","$184,538"
"465",464,"Mike Muscala","$161,471"
"466",465,"Troy Daniels","$158,587"
"467",466,"James Southerland","$155,704"
"468",467,"Jamaal Tinsley","$139,951"
"469",468,"Chris Wright","$139,212"
"470",469,"Chris Babb","$138,403"
"471",470,"Justin Hamilton","$126,870"
"472",471,"Jorge Gutierrez","$121,103"
"473",472,"Reggie Williams","$111,518"
"474",473,"Dexter Pittman","$107,776"
"475",473,"Damion James","$107,776"
"476",475,"Arinze Onuaku","$106,776"
"477",476,"Manny Harris","$104,034"
"478",476,"Othyus Jeffers","$104,034"
"479",478,"Elias Harris","$100,000"
"480",479,"DeAndre Liggins","$88,429"
"481",480,"Royal Ivey","$74,839"
"482",481,"Melvin Ely","$74,469"
"483",482,"Sasha Vujacic","$69,791"
"484",483,"Casper Ware","$69,201"
"485",484,"Seth Curry","$66,318"
"486",485,"James Nunnally","$57,668"
"487",485,"Willie Reed","$57,668"
"488",487,"Mustafa Shakur","$46,404"
"489",487,"Darius Johnson-Odom","$46,404"
"490",489,"Vander Blue","$28,834"
"491",489,"Shane Edwards","$28,834"
"492",489,"Tony Mitchell","$28,834"
"493",489,"DJ Stephens","$28,834"
