"","X1","X2","X3"
"153",152,"Deron Williams","$5,069,449"
"154",153,"Matt Carroll","$5,050,000"
"155",154,"Greg Oden","$5,011,680"
"156",155,"Raja Bell","$5,000,000"
"157",156,"JR Smith","$4,985,001"
"158",157,"Kyle Korver","$4,956,818"
"159",158,"Rafer Alston","$4,900,000"
"160",159,"Derrick Rose","$4,822,800"
"161",160,"Joe Smith","$4,795,000"
"162",161,"Nenad Krstic","$4,778,548"
"163",162,"Derek Fisher","$4,700,000"
"164",163,"Reggie Evans","$4,640,000"
"165",164,"LaMarcus Aldridge","$4,631,400"
"166",165,"Kendrick Perkins","$4,578,880"
"167",166,"Chris Paul","$4,574,189"
"168",167,"Anthony Parker","$4,550,000"
"169",168,"Sasha Vujacic","$4,524,887"
"170",169,"Aleksandar Pavlovic","$4,500,000"
"171",169,"Ronny Turiaf","$4,500,000"
"172",169,"Louis Williams","$4,500,000"
"173",172,"Kevin Durant","$4,484,040"
"174",173,"Damon Jones","$4,460,186"
"175",174,"Luke Walton","$4,420,000"
"176",175,"Trenton Hassell","$4,350,000"
"177",175,"Jorge Garbajosa","$4,350,000"
"178",177,"Michael Beasley","$4,314,960"
"179",178,"Marcus Banks","$4,260,000"
"180",179,"Steve Blake","$4,250,000"
"181",180,"Darius Songaila","$4,235,000"
"182",181,"Kurt Thomas","$4,200,000"
"183",182,"Adam Morrison","$4,159,200"
"184",183,"Raymond Felton","$4,148,716"
"185",184,"Al Horford","$4,026,720"
"186",185,"Greg Buckner","$4,010,005"
"187",186,"James Jones","$4,010,000"
"188",187,"Zaza Pachulia","$4,000,000"
"189",187,"Kwame Brown","$4,000,000"
"190",187,"Travis Outlaw","$4,000,000"
"191",187,"Bruce Bowen","$4,000,000"
"192",191,"Antonio McDyess","$3,950,419"
"193",192,"OJ Mayo","$3,875,040"
"194",193,"Steven Hunter","$3,862,600"
"195",194,"Delonte West","$3,850,000"
"196",195,"Martell Webster","$3,771,133"
"197",196,"Tyrus Thomas","$3,749,880"
"198",197,"Daniel Gibson","$3,700,000"
"199",197,"CJ Miles","$3,700,000"
"200",199,"Amir Johnson","$3,666,667"
"201",200,"Ryan Gomes","$3,650,000"
"202",201,"Mike Conley","$3,630,480"
"203",202,"Rasual Butler","$3,630,000"
"204",203,"DeShawn Stevenson","$3,616,072"
"205",204,"Fabricio Oberto","$3,600,000"
"206",205,"Robert Swift","$3,579,131"
"207",206,"Brian Cook","$3,500,000"
"208",206,"Roger Mason","$3,500,000"
"209",208,"Russell Westbrook","$3,493,680"
"210",209,"Charlie Villanueva","$3,448,050"
"211",210,"Shelden Williams","$3,395,760"
"212",211,"Willie Green","$3,388,000"
"213",212,"Charlie Bell","$3,354,480"
"214",213,"Keyon Dooling","$3,300,000"
"215",214,"Jeff Green","$3,287,640"
"216",215,"Eduardo Najera","$3,250,000"
"217",216,"Chucky Atkins","$3,240,000"
"218",217,"Brian Scalabrine","$3,206,897"
"219",218,"Kris Humphries","$3,200,000"
"220",219,"Channing Frye","$3,163,769"
"221",220,"Kevin Love","$3,163,680"
"222",221,"Luis Scola","$3,100,667"
"223",222,"Trevor Ariza","$3,100,000"
"224",222,"Damien Wilkins","$3,100,000"
"225",224,"Marc Gasol","$3,093,333"
"226",225,"Brandon Roy","$3,084,240"
"227",226,"Carl Landry","$3,000,000"
"228",227,"Matt Bonner","$2,987,000"
"229",228,"Yi Jianlian","$2,986,080"
"230",229,"Ike Diogu","$2,912,823"
"231",230,"Kelenna Azubuike","$2,900,000"
"232",231,"Danilo Gallinari","$2,873,520"
"233",232,"Didier Ilunga-Mbenga","$2,852,599"
"234",233,"Randy Foye","$2,815,560"
"235",234,"Andrew Bynum","$2,769,300"
"236",235,"Andray Blatche","$2,739,669"
"237",236,"Corey Brewer","$2,725,920"
"238",237,"Sean May","$2,661,027"
"239",238,"Eddie House","$2,650,000"
"240",239,"Mark Madsen","$2,630,000"
"241",240,"Eric Gordon","$2,623,200"
"242",241,"Rashad McCants","$2,620,126"
"243",242,"Dorell Wright","$2,612,835"
"244",243,"Rudy Gay","$2,579,400"
"245",244,"Keith Bogans","$2,565,000"
"246",245,"Jackie Butler","$2,552,000"
"247",246,"Maurice Evans","$2,500,000"
"248",246,"Tony Allen","$2,500,000"
"249",246,"Chris Mihm","$2,500,000"
"250",246,"Craig Smith","$2,500,000"
"251",246,"Michael Finley","$2,500,000"
"252",251,"Brandan Wright","$2,497,320"
"253",252,"Jason Hart","$2,484,000"
"254",253,"Joey Graham","$2,449,184"
"255",254,"Joe Alexander","$2,403,120"
"256",255,"Danny Granger","$2,329,805"
"257",256,"Damon Stoudamire","$2,325,000"
"258",257,"Ricky Davis","$2,300,000"
"259",257,"Sebastian Telfair","$2,300,000"
"260",259,"Joakim Noah","$2,295,480"
"261",260,"Maceo Baston","$2,272,860"
"262",261,"Saer Sene","$2,252,400"
"263",262,"Tyronn Lue","$2,250,000"
"264",263,"DJ Augustin","$2,208,960"
"265",264,"Spencer Hawes","$2,180,760"
"266",265,"JJ Redick","$2,139,720"
"267",266,"Hakim Warrick","$2,119,102"
"268",267,"Brook Lopez","$2,098,560"
"269",268,"Jarron Collins","$2,074,302"
"270",269,"Acie Law","$2,071,680"
"271",270,"Hilton Armstrong","$2,032,800"
"272",271,"Nate Robinson","$2,020,179"
"273",272,"Jarrett Jack","$2,002,623"
"274",273,"Walter Herrmann","$2,000,000"
"275",273,"Eddie Jones","$2,000,000"
"276",273,"Brevin Knight","$2,000,000"
"277",276,"Jerryd Bayless","$1,993,560"
"278",277,"Francisco Garcia","$1,983,454"
"279",278,"Grant Hill","$1,976,400"
"280",279,"Thaddeus Young","$1,968,120"
"281",280,"Luther Head","$1,962,378"
"282",281,"Johan Petro","$1,939,893"
"283",282,"Thabo Sefolosha","$1,931,160"
"284",283,"Jarvis Hayes","$1,910,000"
"285",283,"Brent Barry","$1,910,000"
"286",283,"Anthony Johnson","$1,910,000"
"287",286,"Jason Thompson","$1,893,840"
"288",287,"Jason Maxiell","$1,877,572"
"289",288,"Julian Wright","$1,869,600"
"290",289,"Ronnie Brewer","$1,834,680"
"291",290,"Linas Kleiza","$1,824,493"
"292",291,"Antoine Wright","$1,800,000"
"293",292,"Brandon Rush","$1,799,160"
"294",293,"David Lee","$1,788,033"
"295",294,"Al Thornton","$1,776,240"
"296",295,"Chuck Hayes","$1,768,000"
"297",296,"Cedric Simmons","$1,742,760"
"298",297,"Adrian Griffin","$1,711,000"
"299",298,"Anthony Randolph","$1,709,280"
"300",299,"Francisco Elson","$1,700,000"
"301",299,"Goran Dragic","$1,700,000"
"302",301,"Rodney Stuckey","$1,687,320"
"303",302,"Smush Parker","$1,660,000"
"304",303,"Rodney Carney","$1,655,760"
"305",304,"Robin Lopez","$1,623,720"
"306",305,"Travis Diener","$1,620,000"
"307",306,"Nick Young","$1,602,960"
"308",307,"Devean George","$1,600,000"
"309",308,"Justin Reed","$1,573,000"
"310",309,"Shawne Williams","$1,572,960"
"311",310,"Hamed Haddadi","$1,572,221"
"312",311,"Marreese Speights","$1,542,600"
"313",312,"Sean Williams","$1,522,920"
"314",313,"Ronald Murray","$1,500,000"
"315",313,"Jose Juan Barea","$1,500,000"
"316",313,"Patrick O'Bryant","$1,500,000"
"317",316,"Roy Hibbert","$1,465,400"
"318",317,"Marco Belinelli","$1,446,720"
"319",317,"Oleksiy Pecherov","$1,446,720"
"320",319,"Quincy Douby","$1,427,040"
"321",320,"JaVale McGee","$1,392,240"
"322",321,"Javaris Crittenton","$1,381,560"
"323",322,"Renaldo Balkman","$1,369,920"
"324",323,"JJ Hickson","$1,329,480"
"325",324,"Jason Smith","$1,326,360"
"326",325,"Calvin Booth","$1,319,651"
"327",326,"Rajon Rondo","$1,315,080"
"328",327,"Malik Allen","$1,300,000"
"329",328,"Alexis Ajinca","$1,276,320"
"330",329,"Daequan Cook","$1,273,200"
"331",330,"Marcus Williams","$1,262,520"
"332",331,"Lorenzen Wright","$1,262,275"
"333",331,"Brian Skinner","$1,262,275"
"334",331,"Jason Williams","$1,262,275"
"335",331,"Kevin Ollie","$1,262,275"
"336",331,"Theo Ratliff","$1,262,275"
"337",331,"Sam Cassell","$1,262,275"
"338",331,"Jacque Vaughn","$1,262,275"
"339",338,"Roko Ukic","$1,250,000"
"340",339,"Ryan Anderson","$1,225,200"
"341",340,"Jared Dudley","$1,222,320"
"342",341,"Josh Boone","$1,212,120"
"343",342,"Ronnie Price","$1,188,000"
"344",343,"Courtney Lee","$1,176,240"
"345",344,"Wilson Chandler","$1,173,480"
"346",345,"Kyle Lowry","$1,163,520"
"347",346,"Anthony Carter","$1,147,533"
"348",347,"Lindsey Hunter","$1,143,473"
"349",348,"Jamaal Magloire","$1,141,838"
"350",348,"Ryan Bowen","$1,141,838"
"351",348,"Sean Marks","$1,141,838"
"352",348,"Michael Ruffin","$1,141,838"
"353",352,"Kosta Koufos","$1,129,320"
"354",353,"Rudy Fernandez","$1,084,080"
"355",354,"Morris Almond","$1,081,440"
"356",355,"Jordan Farmar","$1,080,000"
"357",355,"Ime Udoka","$1,080,000"
"358",357,"Sergio Rodriguez","$1,048,800"
"359",358,"Aaron Brooks","$1,045,560"
"360",359,"Maurice Ager","$1,042,440"
"361",360,"Nicolas Batum","$1,040,640"
"362",361,"Mardy Collins","$1,034,760"
"363",362,"Arron Afflalo","$1,015,440"
"364",363,"Ian Mahinmi","$1,009,200"
"365",364,"George Hill","$1,006,200"
"366",365,"Alando Tucker","$1,001,880"
"367",366,"Chris Andersen","$998,398"
"368",366,"Mike Wilks","$998,398"
"369",366,"Devin Brown","$998,398"
"370",366,"Melvin Ely","$998,398"
"371",366,"Juan Dixon","$998,398"
"372",371,"Darrell Arthur","$977,160"
"373",372,"Ryan Hollins","$972,581"
"374",372,"Chris Quinn","$972,581"
"375",374,"Donte Greene","$971,160"
"376",375,"DJ White","$964,080"
"377",376,"JR Giddens","$957,120"
"378",377,"Keith McLeod","$926,678"
"379",377,"Dahntay Jones","$926,678"
"380",377,"Kareem Rush","$926,678"
"381",377,"Matt Barnes","$926,678"
"382",381,"Yakhouba Diawara","$875,000"
"383",382,"Gerald Green","$854,957"
"384",382,"Josh Powell","$854,957"
"385",382,"Quinton Ross","$854,957"
"386",382,"Royal Ivey","$854,957"
"387",386,"Brandon Bass","$826,269"
"388",386,"James Singleton","$826,269"
"389",386,"Von Wafer","$826,269"
"390",386,"Stephen Graham","$826,269"
"391",386,"Shavlik Randolph","$826,269"
"392",391,"Jake Voskuhl","$826,153"
"393",392,"Joey Dorsey","$816,500"
"394",393,"Kyrylo Fesenko","$810,000"
"395",394,"Kyle Weaver","$806,452"
"396",395,"Randolph Morris","$797,581"
"397",395,"Solomon Jones","$797,581"
"398",395,"Leon Powe","$797,581"
"399",395,"Anthony Roberson","$797,581"
"400",395,"Tarence Kinsey","$797,581"
"401",395,"Steve Novak","$797,581"
"402",395,"Cheikh Samb","$797,581"
"403",395,"Shannon Brown","$797,581"
"404",395,"Juaquin Hawkins","$797,581"
"405",395,"Paul Millsap","$797,581"
"406",405,"Dikembe Mutombo","$794,491"
"407",406,"Jeremy Richardson","$769,431"
"408",407,"Luc Mbah a Moute","$757,000"
"409",408,"Ramon Sessions","$722,517"
"410",409,"Mario West","$711,517"
"411",409,"Thomas Gardner","$711,517"
"412",409,"Gabe Pruitt","$711,517"
"413",409,"Glen Davis","$711,517"
"414",409,"Aaron Gray","$711,517"
"415",409,"Will Bynum","$711,517"
"416",409,"CJ Watson","$711,517"
"417",409,"Josh McRoberts","$711,517"
"418",409,"Alex Acker","$711,517"
"419",409,"Jamario Moon","$711,517"
"420",409,"Joel Anthony","$711,517"
"421",409,"Marcin Gortat","$711,517"
"422",409,"Willie Solomon","$711,517"
"423",409,"Dominic McGuire","$711,517"
"424",423,"Mario Chalmers","$700,000"
"425",424,"Fred Jones","$622,531"
"426",425,"Austin Croshere","$601,436"
"427",426,"DeAndre Jordan","$550,000"
"428",427,"Henry Walker","$542,114"
"429",428,"Mike Taylor","$500,000"
"430",429,"Darnell Jackson","$450,000"
"431",430,"Chris Douglas-Roberts","$442,411"
"432",431,"Othello Hunter","$442,114"
"433",431,"Sean Singletary","$442,114"
"434",431,"Sonny Weems","$442,114"
"435",431,"Walter Sharpe","$442,114"
"436",431,"Anthony Morrow","$442,114"
"437",431,"Sun Yue","$442,114"
"438",431,"Bobby Brown","$442,114"
"439",431,"Nathan Jawai","$442,114"
"440",439,"Rob Kurz","$429,111"
"441",440,"Jermareo Davidson","$422,725"
"442",441,"Eddie Gill","$387,613"
"443",442,"Shaun Livingston","$370,000"
"444",443,"Malik Hairston","$351,091"
"445",444,"Paul Davis","$328,416"
"446",445,"Hassan Adams","$297,163"
"447",446,"Jawad Williams","$244,463"
"448",447,"Dee Brown","$238,567"
"449",448,"Anthony Tolliver","$213,255"
"450",449,"Cartier Martin","$200,252"
"451",450,"Trey Johnson","$187,258"
"452",451,"Courtney Sims","$184,648"
"453",452,"DeMarcus Nelson","$182,047"
"454",453,"Steven Hill","$148,238"
"455",454,"Blake Ahearn","$125,562"
"456",455,"Linton Johnson","$125,374"
"457",456,"Andre Brown","$107,908"
"458",457,"Demetris Nichols","$87,893"
"459",458,"Desmon Farmer","$83,708"
"460",459,"Richard Hendrix","$57,215"
"461",460,"Dwayne Jones","$46,812"
